assembly_name,family,component_count,body_count,edge_count,face_count,vertex_count,mass,volume,surface_area,material,complexity_ratio,rotational_symmetry,geometric_complexity,source_file,json_found,properties_name,properties_vertex_count,properties_edge_count,properties_face_count,properties_loop_count,properties_shell_count,properties_body_count,properties_area,properties_volume,properties_density,properties_mass,properties_design_type,properties_likes_count,properties_comments_count,properties_views_count
21047_60d69af3,simple_rotor,1,2.0,88.0,43.0,60.0,0.024297201990781,3.095184966978481,0.0,Steel,2.046511627906977,0,191.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21047_60d69af3/assembly.json,True,Untitled,60,88,43,60,2,2,65.89412831616336,3.0951849669784806,0.00785,0.02429720199078107,ParametricDesignType,1,0,438
23215_08a54de0,simple_rotor,3,5.0,93.0,41.0,62.0,75.90801228801443,9669.81048254961,0.0,Steel,2.268292682926829,0,196.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23215_08a54de0/assembly.json,True,Untitled,62,93,41,49,5,5,6312.155410473034,9669.81048254961,0.00785,75.90801228801443,ParametricDesignType,0,0,354
20680_b095cb77,symmetric_rotor,1,1.0,1191.0,429.0,763.0,0.0253494915005452,23.91461462315594,0.0,ABS Plastic,2.7762237762237763,1,2383.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20680_b095cb77/assembly.json,True,Untitled,763,1191,429,430,1,1,263.9382464050678,23.91461462315594,0.00106,0.025349491500545298,ParametricDesignType,5,0,1408
23130_7417d5b3,high_complexity_rotor,1,18.0,1639.0,661.0,1184.0,196.0331344651597,27395.01931563561,0.0,"Titanium, Steel",2.479576399394856,0,3484.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23130_7417d5b3/assembly.json,True,Untitled,1184,1639,661,1112,18,18,33403.64740324544,27395.01931563561,0.0071557947160590055,196.0331344651597,ParametricDesignType,2,0,821
22193_c8773ded,high_complexity_rotor,1,52.0,2672.0,1179.0,1775.0,8.099622551510908,1031.7990511478856,0.0,Steel,2.2663273960983883,0,5626.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22193_c8773ded/assembly.json,True,Untitled,1775,2672,1179,1477,52,52,2226.291802199722,1031.7990511478856,0.007850000000000006,8.099622551510908,ParametricDesignType,2,0,715
20735_fb18051a,medium_rotor,1,37.0,972.0,546.0,679.0,2.382297433126372,303.4773800160983,0.0,Steel,1.78021978021978,0,2197.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20735_fb18051a/assembly.json,True,Untitled,679,972,546,723,38,37,1169.553167522917,303.4773800160983,0.007850000000000001,2.382297433126372,ParametricDesignType,1,0,500
20989_885bd9b9,simple_rotor,2,1.0,136.0,50.0,95.0,0.007903870730397,1.006862513426374,0.0,"Steel, Mild",2.72,1,281.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20989_885bd9b9/assembly.json,True,Untitled,95,136,50,57,1,1,19.411317434420805,1.006862513426374,0.00785,0.007903870730397035,ParametricDesignType,4,0,802
20927_826f4b56,simple_rotor,1,1.0,12.0,6.0,8.0,1.6844135586020348e-06,0.000214574975618,0.0,Steel,2.0,0,26.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20927_826f4b56/assembly.json,True,Untitled,8,12,6,6,1,1,0.4323689563235267,0.00021457497561809362,0.00785,1.6844135586020348e-06,ParametricDesignType,2,0,737
21719_d60b8a4a,medium_rotor,2,12.0,970.0,429.0,562.0,0.2810514772330804,35.80273595325865,0.0,Steel,2.261072261072261,0,1961.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21719_d60b8a4a/assembly.json,True,Untitled,562,970,429,431,12,12,254.0879667994354,35.80273595325865,0.00785,0.2810514772330804,ParametricDesignType,1,1,614
21776_fb0bfbc6,simple_rotor,2,1.0,202.0,82.0,122.0,0.2206370799845645,28.10663439293816,0.0,Steel,2.4634146341463414,0,406.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21776_fb0bfbc6/assembly.json,True,Untitled,122,202,82,88,1,1,190.6212980387947,28.10663439293816,0.00785,0.22063707998456455,ParametricDesignType,0,0,672
23372_4cb88567,medium_rotor,11,10.0,329.0,154.0,223.0,80.65828495309415,10274.940758355946,0.0,Steel,2.136363636363636,0,706.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23372_4cb88567/assembly.json,True,Untitled,223,329,154,185,10,10,15517.77659227842,10274.940758355946,0.007849999999999998,80.65828495309415,ParametricDesignType,3,0,735
22895_4533b542,simple_rotor,1,6.0,216.0,96.0,140.0,0.0552832011388471,7.042446004948675,0.0,Steel,2.25,0,452.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22895_4533b542/assembly.json,True,Untitled,140,216,96,112,6,6,28.87250886008263,7.042446004948675,0.00785,0.0552832011388471,ParametricDesignType,2,0,942
20870_dedaef5b,high_complexity_rotor,2,25.0,10245.0,4425.0,6472.0,0.612656149942258,78.04536941939591,0.0,Steel,2.3152542372881357,0,21142.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20870_dedaef5b/assembly.json,True,Untitled,6472,10245,4425,5129,25,25,440.10616142605943,78.04536941939591,0.007850000000000001,0.612656149942258,ParametricDesignType,10,4,1674
22399_97987ada,symmetric_rotor,3,6.0,1335.0,489.0,891.0,0.1219894168978966,100.30548479622198,0.0,"Nylon 6/6, Steel",2.7300613496932513,1,2715.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22399_97987ada/assembly.json,True,Untitled,891,1335,489,524,6,6,221.63074214940036,100.30548479622198,0.0012161789272613277,0.12198941689789666,ParametricDesignType,1,2,418
20376_eefa9511,simple_rotor,1,2.0,24.0,12.0,16.0,0.0931532633352198,11.866657749709535,0.0,"Steel, Mild",2.0,0,52.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20376_eefa9511/assembly.json,True,Untitled,16,24,12,12,2,2,46.701218193843516,11.866657749709537,0.00785,0.09315326333521987,ParametricDesignType,0,0,453
22180_ce7c3bd8,simple_rotor,5,4.0,35.0,24.0,23.0,2.74868565377696,350.151038697702,0.0,Steel,1.4583333333333333,0,82.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22180_ce7c3bd8/assembly.json,True,Untitled,23,35,24,30,4,4,1193.8744200285446,350.151038697702,0.007849999999999998,2.74868565377696,ParametricDesignType,2,0,762
20421_49bd1188,medium_rotor,4,5.0,799.0,327.0,529.0,6.444060365257177,6444.060365257178,0.0,Generic,2.4434250764525993,0,1655.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20421_49bd1188/assembly.json,True,Untitled,529,799,327,410,5,5,13551.71127890733,6444.060365257178,0.0009999999999999998,6.444060365257177,ParametricDesignType,24,6,3244
20530_2246503a,medium_rotor,1,8.0,446.0,286.0,304.0,0.8380039541480461,106.7520960698148,0.0,Steel,1.5594405594405594,0,1036.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20530_2246503a/assembly.json,True,Untitled,304,446,286,416,8,8,695.8225909877347,106.7520960698148,0.00785,0.8380039541480461,ParametricDesignType,16,0,1169
20815_b3d9e6c9,medium_rotor,1,19.0,267.0,150.0,175.0,7.436952966387593,947.3825434888656,0.0,Steel,1.78,0,592.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20815_b3d9e6c9/assembly.json,True,Untitled,175,267,150,162,23,19,2130.398288736069,947.3825434888656,0.007849999999999998,7.436952966387593,ParametricDesignType,0,0,613
21809_8bd6b10e,high_complexity_rotor,14,11.0,2773.0,1176.0,1697.0,0.888883549428679,113.23357317562792,0.0,Steel,2.357993197278911,0,5646.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21809_8bd6b10e/assembly.json,True,Untitled,1697,2773,1176,1293,11,11,550.5711495720155,113.23357317562791,0.00785,0.888883549428679,ParametricDesignType,42,6,4355
22210_649a5363,simple_rotor,1,2.0,41.0,37.0,36.0,5.659038475752863,720.8966211150145,0.0,Steel,1.108108108108108,0,114.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22210_649a5363/assembly.json,True,Untitled,36,41,37,65,4,2,1587.4982564247082,720.8966211150145,0.00785,5.659038475752863,ParametricDesignType,1,0,456
23195_2629864e,complex_assembly,38,59.0,4057.0,1775.0,2737.0,80.78124172367416,10290.604041232376,0.0,Steel,2.285633802816901,0,8569.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23195_2629864e/assembly.json,True,Untitled,2737,4057,1775,2278,59,59,21056.90570079343,10290.604041232375,0.007850000000000001,80.78124172367416,ParametricDesignType,1,0,519
22827_f33929ec,high_complexity_rotor,3,55.0,2201.0,1081.0,1522.0,1.3758134215478794,175.26285624813752,0.0,Steel,2.036077705827937,0,4804.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22827_f33929ec/assembly.json,True,Untitled,1522,2201,1081,1414,55,55,457.16341964542585,175.26285624813752,0.00785,1.3758134215478794,ParametricDesignType,1,0,482
20745_3e22ad07,high_complexity_rotor,1,36.0,11012.0,3496.0,7303.0,2.2069083524550757,281.13482196879943,0.0,"Steel, Mild",3.1498855835240276,1,21811.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20745_3e22ad07/assembly.json,True,Untitled,7303,11012,3496,4010,36,36,3629.198550744131,281.13482196879943,0.007850000000000001,2.2069083524550757,ParametricDesignType,1,0,365
21779_b99623fc,medium_rotor,1,10.0,780.0,363.0,468.0,0.0625585337452409,11.21800274995142,0.0,"Titanium, Steel",2.1487603305785123,0,1611.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21779_b99623fc/assembly.json,True,Untitled,468,780,363,448,10,10,130.11500795979822,11.218002749951419,0.005576619576556255,0.06255853374524098,ParametricDesignType,7,1,1260
20212_5d1f2de1,simple_rotor,1,4.0,151.0,64.0,106.0,0.0342683543051454,8.86849257185893,0.0,"Steel, Mild, Acetal Resin, Black, Brass",2.359375,0,321.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20212_5d1f2de1/assembly.json,True,Untitled,106,151,64,85,4,4,64.02063849850687,8.86849257185893,0.0038640562674522707,0.0342683543051454,ParametricDesignType,2,0,1714
21550_0b16151d,medium_rotor,1,15.0,833.0,382.0,522.0,0.0613029089275959,7.809287761477193,0.0,Steel,2.180628272251309,0,1737.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21550_0b16151d/assembly.json,True,Untitled,522,833,382,464,15,15,84.57761204007579,7.809287761477193,0.00785,0.061302908927595955,ParametricDesignType,0,0,386
23209_1592b0a4,simple_rotor,11,13.0,126.0,85.0,102.0,0.2253811557020487,395.2271413271791,0.0,Wood,1.4823529411764709,0,313.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23209_1592b0a4/assembly.json,True,Untitled,102,126,85,138,13,13,694.7979823502891,395.2271413271791,0.0005702572827999999,0.2253811557020487,ParametricDesignType,2,0,1420
22498_b8bdb105,simple_rotor,1,2.0,16.0,18.0,16.0,0.010071489652536,9.50140533258121,0.0,ABS Plastic,0.8888888888888888,0,50.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22498_b8bdb105/assembly.json,True,Untitled,16,16,18,32,2,2,169.7575298330513,9.50140533258121,0.00106,0.010071489652536084,ParametricDesignType,0,0,426
23380_abffc859,medium_rotor,1,79.0,1221.0,675.0,945.0,13.909122377250148,1771.8627232165798,0.0,Steel,1.808888888888889,0,2841.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23380_abffc859/assembly.json,True,Untitled,945,1221,675,1128,79,79,7577.002409639628,1771.8627232165798,0.007849999999999998,13.909122377250148,ParametricDesignType,0,0,504
20389_c835706f,medium_rotor,1,38.0,993.0,509.0,659.0,4.700816513665376,4700.816513665375,0.0,Generic,1.950884086444008,0,2161.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20389_c835706f/assembly.json,True,Untitled,659,993,509,608,38,38,4804.08591095904,4700.816513665375,0.001,4.700816513665376,ParametricDesignType,3,1,597
21429_6d2d3974,medium_rotor,3,57.0,767.0,446.0,563.0,286.6812744885461,37428.77403471894,0.0,"Steel, Rubber, Natural",1.7197309417040358,0,1776.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21429_6d2d3974/assembly.json,True,Untitled,563,767,446,582,57,57,30206.70371762054,37428.77403471894,0.007659381902880935,286.6812744885461,ParametricDesignType,1,0,527
21843_effbd24d,high_complexity_rotor,2,6.0,1650.0,622.0,1081.0,0.1703483548608055,21.700427370803247,0.0,Steel,2.652733118971061,1,3353.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21843_effbd24d/assembly.json,True,Untitled,1081,1650,622,713,6,6,157.84707239795773,21.700427370803247,0.00785,0.1703483548608055,ParametricDesignType,0,0,570
23439_18900af2,simple_rotor,1,8.0,93.0,43.0,62.0,3.179617093078604,405.0467634495037,0.0,Steel,2.1627906976744184,0,198.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23439_18900af2/assembly.json,True,Untitled,62,93,43,43,8,8,426.75299982592105,405.0467634495037,0.00785,3.179617093078604,ParametricDesignType,1,0,433
21737_87d83240,medium_rotor,7,7.0,279.0,133.0,188.0,2.2409691115672867,285.47377217417664,0.0,Steel,2.0977443609022557,0,600.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21737_87d83240/assembly.json,True,Untitled,188,279,133,171,7,7,816.0623721333405,285.47377217417664,0.007850000000000001,2.2409691115672867,ParametricDesignType,0,1,253
21496_f4025ad5,medium_rotor,1,5.0,392.0,174.0,208.0,18748.36109681067,2388326.2543707862,0.0,Steel,2.2528735632183907,0,774.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21496_f4025ad5/assembly.json,True,Untitled,208,392,174,174,5,5,305700.6165106858,2388326.2543707862,0.00785,18748.36109681067,ParametricDesignType,0,0,640
22053_de30641b,simple_rotor,10,6.0,60.0,40.0,46.0,11.996276542058093,1528.1880945296932,0.0,Steel,1.5,0,146.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22053_de30641b/assembly.json,True,Untitled,46,60,40,60,6,6,2019.3886573070733,1528.1880945296932,0.007850000000000001,11.996276542058093,ParametricDesignType,2,0,568
22891_b8c84495,simple_rotor,1,3.0,222.0,99.0,143.0,0.0138444523638518,1.7636245049492765,0.0,Steel,2.242424242424242,0,464.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22891_b8c84495/assembly.json,True,Untitled,143,222,99,117,3,3,35.40432050026595,1.7636245049492763,0.00785,0.013844452363851817,ParametricDesignType,2,0,390
21390_4d1e2d9c,medium_rotor,1,9.0,916.0,386.0,610.0,0.0022873456029686,0.2913816054737082,0.0,Steel,2.373056994818653,0,1912.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21390_4d1e2d9c/assembly.json,True,Untitled,610,916,386,490,9,9,23.182671478125354,0.2913816054737082,0.00785,0.002287345602968609,ParametricDesignType,7,3,1215
22378_234fea2c,simple_rotor,4,7.0,80.0,56.0,66.0,0.016371249402132,2.0855094779786048,0.0,Steel,1.4285714285714286,0,202.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22378_234fea2c/assembly.json,True,Untitled,66,80,56,94,7,7,34.70448661948559,2.0855094779786048,0.00785,0.016371249402132047,ParametricDesignType,0,0,386
22659_0e686e14,symmetric_rotor,1,5.0,889.0,349.0,586.0,0.1189684461795313,15.155216073825644,0.0,Steel,2.5472779369627507,1,1824.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22659_0e686e14/assembly.json,True,Untitled,586,889,349,393,5,5,88.2758127147006,15.155216073825645,0.007850000000000001,0.11896844617953133,ParametricDesignType,1,0,630
22304_33009be6,simple_rotor,1,13.0,141.0,50.0,102.0,0.0,0.0,0.0,Steel,2.82,1,293.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22304_33009be6/assembly.json,True,Untitled,102,141,50,50,13,13,11157.617662299435,0.0,,0.0,ParametricDesignType,2,0,668
20765_99d0665e,high_complexity_rotor,1,70.0,2228.0,1002.0,1502.0,5183.989443335028,660380.8208070097,0.0,Steel,2.223552894211577,0,4732.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20765_99d0665e/assembly.json,True,Untitled,1502,2228,1002,1181,72,70,255952.00246277443,660380.8208070097,0.007850000000000003,5183.989443335028,ParametricDesignType,2,0,777
23422_f214bd4d,complex_assembly,34,268.0,4773.0,2155.0,3361.0,68.58072126756927,10012.29044115404,0.0,"Wood, Steel, ABS Plastic",2.2148491879350347,0,10289.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23422_f214bd4d/assembly.json,True,Untitled,3361,4773,2155,2618,269,268,22205.369695233745,10012.29044115404,0.006849653600306914,68.58072126756927,ParametricDesignType,0,0,718
23343_f000bdae,simple_rotor,1,2.0,7.0,6.0,6.0,1.2868925342377258e-05,0.0016393535467996,0.0,"Steel, Glass, Cast, Clear",1.1666666666666667,0,19.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23343_f000bdae/assembly.json,True,Untitled,6,7,6,8,2,2,1.9525803120222742,0.0016393535467996508,0.00785,1.2868925342377258e-05,ParametricDesignType,1,0,487
23161_e7f63a9f,high_complexity_rotor,1,100.0,1398.0,783.0,942.0,19.068035907243768,2429.0491601584076,0.0,Steel,1.78544061302682,0,3123.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23161_e7f63a9f/assembly.json,True,Untitled,942,1398,783,932,100,100,3271.9949681807507,2429.0491601584076,0.00785000000000011,19.068035907243768,ParametricDesignType,1,0,562
22011_0832eefe,medium_rotor,18,18.0,1005.0,454.0,644.0,11.145127146855485,1549.421451472751,0.0,"Steel, Iron, Cast",2.2136563876651985,0,2103.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22011_0832eefe/assembly.json,True,Untitled,644,1005,454,575,18,18,2461.4102884381264,1549.421451472751,0.007193089482698109,11.145127146855483,ParametricDesignType,0,0,948
22214_b098105d,simple_rotor,3,10.0,168.0,93.0,115.0,19.646320446105054,2502.7159803955487,0.0,Steel,1.8064516129032255,0,376.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22214_b098105d/assembly.json,True,Untitled,115,168,93,126,12,10,2865.843472322586,2502.7159803955487,0.00785,19.646320446105058,ParametricDesignType,0,0,490
22046_fe3bae6e,medium_rotor,57,50.0,794.0,398.0,552.0,0.1063881248855227,97.29148265923276,0.0,"Wood, Steel, ABS Plastic",1.9949748743718592,0,1744.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22046_fe3bae6e/assembly.json,True,Untitled,552,794,398,485,50,50,537.3676079201482,97.29148265923277,0.0010934988549629915,0.10638812488552278,ParametricDesignType,1,0,443
23204_ff1672a9,complex_assembly,22,123.0,3523.0,1565.0,2401.0,11.425101011325085,1455.4268804235774,0.0,Steel,2.25111821086262,0,7489.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23204_ff1672a9/assembly.json,True,Untitled,2401,3523,1565,1890,123,123,10821.305199201373,1455.4268804235774,0.007850000000000001,11.425101011325083,ParametricDesignType,0,0,314
21529_93e51dd9,medium_rotor,10,9.0,348.0,168.0,251.0,0.7623181738448058,95.28977173060076,0.0,Stainless Steel,2.0714285714285716,0,767.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21529_93e51dd9/assembly.json,True,Untitled,251,348,168,248,9,9,444.42873491296206,95.28977173060075,0.007999999999999998,0.7623181738448058,ParametricDesignType,1,0,696
20429_419c4cdd,simple_rotor,1,1.0,28.0,10.0,20.0,0.0,0.0,0.0,"Steel, Mild",2.8,1,58.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20429_419c4cdd/assembly.json,True,Untitled,20,28,10,10,1,1,198.32839178847428,0.0,,0.0,ParametricDesignType,2,2,968
20241_8c0d3f83,simple_rotor,3,1.0,42.0,19.0,30.0,1.2222250770622862,155.69746204615112,0.0,"Steel, Mild",2.210526315789474,0,91.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20241_8c0d3f83/assembly.json,True,Untitled,30,42,19,27,1,1,238.59406561796223,155.69746204615112,0.00785,1.2222250770622862,ParametricDesignType,1,0,293
20440_27177360,medium_rotor,6,17.0,590.0,268.0,412.0,1.953265792560747,3425.2360488247455,0.0,Wood,2.201492537313433,0,1270.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20440_27177360/assembly.json,True,Untitled,412,590,268,340,17,17,5017.138887817931,3425.2360488247455,0.0005702572800000002,1.953265792560747,ParametricDesignType,1,4,750
20554_abcb705e,medium_rotor,9,9.0,314.0,162.0,224.0,2.0164728529040232,263.4458232373796,0.0,"Steel, Aluminum",1.9382716049382716,0,700.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20554_abcb705e/assembly.json,True,Untitled,224,314,162,228,9,9,424.77815349891375,263.4458232373796,0.007654222139961835,2.0164728529040232,ParametricDesignType,8,1,3333
22135_2aa77ff2,simple_rotor,2,1.0,101.0,50.0,56.0,0.2763762696652849,35.207168110227386,0.0,Steel,2.02,0,207.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22135_2aa77ff2/assembly.json,True,Untitled,56,101,50,50,1,1,374.37109922197595,35.207168110227386,0.00785,0.27637626966528495,ParametricDesignType,0,0,504
21204_96d26a7f,high_complexity_rotor,10,10.0,6449.0,2213.0,4397.0,1.73216449561149,220.65789753012615,0.0,Steel,2.9141436963398104,1,13059.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21204_96d26a7f/assembly.json,True,Untitled,4397,6449,2213,2628,10,10,2188.28641915231,220.65789753012618,0.007849999999999998,1.7321644956114899,ParametricDesignType,14,3,2434
22259_613f9d44,symmetric_rotor,6,6.0,518.0,194.0,343.0,0.3142568077208113,40.032714359339025,0.0,Steel,2.670103092783505,1,1055.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22259_613f9d44/assembly.json,True,Untitled,343,518,194,229,6,6,484.2252415391692,40.032714359339025,0.00785,0.3142568077208113,ParametricDesignType,0,0,534
20520_7e357152,medium_rotor,1,3.0,382.0,179.0,248.0,0.0926112897023969,92.61128970239692,0.0,Generic,2.1340782122905027,0,809.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20520_7e357152/assembly.json,True,Untitled,248,382,179,230,3,3,334.7724617905596,92.61128970239693,0.001,0.09261128970239693,ParametricDesignType,1,0,2765
20802_802b7d69,simple_rotor,3,2.0,83.0,40.0,47.0,0.1660298648146213,172.6013688847118,0.0,"Steel, Rubber, Natural",2.075,0,170.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20802_802b7d69/assembly.json,True,Untitled,47,83,40,40,2,2,237.31601742636263,172.6013688847118,0.0009619266978439792,0.16602986481462137,ParametricDesignType,5,3,1388
