Subject,Predicate,Object
21047_60d69af3,hasComplexityLevel,Low
21047_60d69af3,hasTopology,Sparse
21047_60d69af3,hasStructure,Asymmetric
21047_60d69af3,hasMassCategory,LightWeight
21047_60d69af3,hasVolumeCategory,SmallVolume
23215_08a54de0,rdf:type,SimpleRotor
23215_08a54de0,hasMaterial,Steel
23215_08a54de0,belongsToFamily,simple_rotor
23215_08a54de0,hasComplexityLevel,Low
23215_08a54de0,hasTopology,Sparse
23215_08a54de0,hasStructure,Asymmetric
23215_08a54de0,hasMassCategory,HeavyWeight
23215_08a54de0,hasVolumeCategory,LargeVolume
20680_b095cb77,rdf:type,SymmetricRotor
20680_b095cb77,hasMaterial,Plastic
20680_b095cb77,belongsToFamily,symmetric_rotor
20680_b095cb77,hasComplexityLevel,Medium
20680_b095cb77,hasTopology,Moderate
20680_b095cb77,hasStructure,Symmetric
20680_b095cb77,hasMassCategory,LightWeight
20680_b095cb77,hasVolumeCategory,SmallVolume
23130_7417d5b3,rdf:type,HighComplexityRotor
23130_7417d5b3,hasMaterial,Steel
23130_7417d5b3,belongsToFamily,high_complexity_rotor
23130_7417d5b3,hasComplexityLevel,High
23130_7417d5b3,hasTopology,Dense
23130_7417d5b3,hasStructure,Asymmetric
23130_7417d5b3,hasMassCategory,HeavyWeight
23130_7417d5b3,hasVolumeCategory,LargeVolume
22193_c8773ded,rdf:type,HighComplexityRotor
22193_c8773ded,hasMaterial,Steel
22193_c8773ded,belongsToFamily,high_complexity_rotor
22193_c8773ded,hasComplexityLevel,High
22193_c8773ded,hasTopology,Dense
22193_c8773ded,hasStructure,Asymmetric
22193_c8773ded,hasMassCategory,MediumWeight
22193_c8773ded,hasVolumeCategory,MediumVolume
20735_fb18051a,rdf:type,MediumRotor
20735_fb18051a,hasMaterial,Steel
20735_fb18051a,belongsToFamily,medium_rotor
20735_fb18051a,hasComplexityLevel,Medium
20735_fb18051a,hasTopology,Moderate
20735_fb18051a,hasStructure,Asymmetric
20735_fb18051a,hasMassCategory,MediumWeight
20735_fb18051a,hasVolumeCategory,MediumVolume
20989_885bd9b9,rdf:type,SimpleRotor
20989_885bd9b9,hasMaterial,Steel
20989_885bd9b9,belongsToFamily,simple_rotor
20989_885bd9b9,hasComplexityLevel,Low
20989_885bd9b9,hasTopology,Sparse
20989_885bd9b9,hasStructure,Symmetric
20989_885bd9b9,hasMassCategory,LightWeight
20989_885bd9b9,hasVolumeCategory,SmallVolume
20927_826f4b56,rdf:type,SimpleRotor
20927_826f4b56,hasMaterial,Steel
20927_826f4b56,belongsToFamily,simple_rotor
20927_826f4b56,hasComplexityLevel,Low
20927_826f4b56,hasTopology,Sparse
20927_826f4b56,hasStructure,Asymmetric
20927_826f4b56,hasMassCategory,LightWeight
20927_826f4b56,hasVolumeCategory,SmallVolume
21719_d60b8a4a,rdf:type,MediumRotor
21719_d60b8a4a,hasMaterial,Steel
21719_d60b8a4a,belongsToFamily,medium_rotor
21719_d60b8a4a,hasComplexityLevel,Medium
21719_d60b8a4a,hasTopology,Moderate
21719_d60b8a4a,hasStructure,Asymmetric
21719_d60b8a4a,hasMassCategory,LightWeight
21719_d60b8a4a,hasVolumeCategory,SmallVolume
21776_fb0bfbc6,rdf:type,SimpleRotor
21776_fb0bfbc6,hasMaterial,Steel
21776_fb0bfbc6,belongsToFamily,simple_rotor
21776_fb0bfbc6,hasComplexityLevel,Low
21776_fb0bfbc6,hasTopology,Sparse
21776_fb0bfbc6,hasStructure,Asymmetric
21776_fb0bfbc6,hasMassCategory,LightWeight
21776_fb0bfbc6,hasVolumeCategory,SmallVolume
23372_4cb88567,rdf:type,MediumRotor
23372_4cb88567,hasMaterial,Steel
23372_4cb88567,belongsToFamily,medium_rotor
23372_4cb88567,hasComplexityLevel,Medium
23372_4cb88567,hasTopology,Moderate
23372_4cb88567,hasStructure,Asymmetric
23372_4cb88567,hasMassCategory,HeavyWeight
23372_4cb88567,hasVolumeCategory,LargeVolume
22895_4533b542,rdf:type,SimpleRotor
22895_4533b542,hasMaterial,Steel
22895_4533b542,belongsToFamily,simple_rotor
22895_4533b542,hasComplexityLevel,Low
22895_4533b542,hasTopology,Sparse
22895_4533b542,hasStructure,Asymmetric
22895_4533b542,hasMassCategory,LightWeight
22895_4533b542,hasVolumeCategory,SmallVolume
20870_dedaef5b,rdf:type,HighComplexityRotor
20870_dedaef5b,hasMaterial,Steel
20870_dedaef5b,belongsToFamily,high_complexity_rotor
20870_dedaef5b,hasComplexityLevel,High
20870_dedaef5b,hasTopology,Dense
20870_dedaef5b,hasStructure,Asymmetric
20870_dedaef5b,hasMassCategory,LightWeight
20870_dedaef5b,hasVolumeCategory,SmallVolume
22399_97987ada,rdf:type,SymmetricRotor
22399_97987ada,hasMaterial,Steel
22399_97987ada,belongsToFamily,symmetric_rotor
22399_97987ada,hasComplexityLevel,Medium
22399_97987ada,hasTopology,Moderate
22399_97987ada,hasStructure,Symmetric
22399_97987ada,hasMassCategory,LightWeight
22399_97987ada,hasVolumeCategory,MediumVolume
20376_eefa9511,rdf:type,SimpleRotor
20376_eefa9511,hasMaterial,Steel
20376_eefa9511,belongsToFamily,simple_rotor
20376_eefa9511,hasComplexityLevel,Low
20376_eefa9511,hasTopology,Sparse
20376_eefa9511,hasStructure,Asymmetric
20376_eefa9511,hasMassCategory,LightWeight
20376_eefa9511,hasVolumeCategory,SmallVolume
22180_ce7c3bd8,rdf:type,SimpleRotor
22180_ce7c3bd8,hasMaterial,Steel
22180_ce7c3bd8,belongsToFamily,simple_rotor
22180_ce7c3bd8,hasComplexityLevel,Low
22180_ce7c3bd8,hasTopology,Sparse
22180_ce7c3bd8,hasStructure,Asymmetric
22180_ce7c3bd8,hasMassCategory,MediumWeight
22180_ce7c3bd8,hasVolumeCategory,MediumVolume
20421_49bd1188,rdf:type,MediumRotor
20421_49bd1188,hasMaterial,OtherEngineeringMaterial
20421_49bd1188,belongsToFamily,medium_rotor
20421_49bd1188,hasComplexityLevel,Medium
20421_49bd1188,hasTopology,Moderate
20421_49bd1188,hasStructure,Asymmetric
20421_49bd1188,hasMassCategory,MediumWeight
20421_49bd1188,hasVolumeCategory,LargeVolume
20530_2246503a,rdf:type,MediumRotor
20530_2246503a,hasMaterial,Steel
20530_2246503a,belongsToFamily,medium_rotor
20530_2246503a,hasComplexityLevel,Medium
20530_2246503a,hasTopology,Moderate
20530_2246503a,hasStructure,Asymmetric
20530_2246503a,hasMassCategory,LightWeight
20530_2246503a,hasVolumeCategory,MediumVolume
20815_b3d9e6c9,rdf:type,MediumRotor
20815_b3d9e6c9,hasMaterial,Steel
20815_b3d9e6c9,belongsToFamily,medium_rotor
20815_b3d9e6c9,hasComplexityLevel,Medium
20815_b3d9e6c9,hasTopology,Sparse
20815_b3d9e6c9,hasStructure,Asymmetric
20815_b3d9e6c9,hasMassCategory,MediumWeight
20815_b3d9e6c9,hasVolumeCategory,MediumVolume
21809_8bd6b10e,rdf:type,HighComplexityRotor
21809_8bd6b10e,hasMaterial,Steel
21809_8bd6b10e,belongsToFamily,high_complexity_rotor
21809_8bd6b10e,hasComplexityLevel,High
21809_8bd6b10e,hasTopology,Dense
21809_8bd6b10e,hasStructure,Asymmetric
21809_8bd6b10e,hasMassCategory,LightWeight
21809_8bd6b10e,hasVolumeCategory,MediumVolume
22210_649a5363,rdf:type,SimpleRotor
22210_649a5363,hasMaterial,Steel
22210_649a5363,belongsToFamily,simple_rotor
22210_649a5363,hasComplexityLevel,Low
22210_649a5363,hasTopology,Sparse
22210_649a5363,hasStructure,Asymmetric
22210_649a5363,hasMassCategory,MediumWeight
22210_649a5363,hasVolumeCategory,MediumVolume
23195_2629864e,rdf:type,ComplexAssembly
23195_2629864e,hasMaterial,Steel
23195_2629864e,belongsToFamily,complex_assembly
23195_2629864e,hasComplexityLevel,High
23195_2629864e,hasTopology,Dense
23195_2629864e,hasStructure,Asymmetric
23195_2629864e,hasMassCategory,HeavyWeight
23195_2629864e,hasVolumeCategory,LargeVolume
22827_f33929ec,rdf:type,HighComplexityRotor
22827_f33929ec,hasMaterial,Steel
22827_f33929ec,belongsToFamily,high_complexity_rotor
22827_f33929ec,hasComplexityLevel,High
22827_f33929ec,hasTopology,Dense
22827_f33929ec,hasStructure,Asymmetric
22827_f33929ec,hasMassCategory,MediumWeight
22827_f33929ec,hasVolumeCategory,MediumVolume
20745_3e22ad07,rdf:type,HighComplexityRotor
20745_3e22ad07,hasMaterial,Steel
20745_3e22ad07,belongsToFamily,high_complexity_rotor
20745_3e22ad07,hasComplexityLevel,High
20745_3e22ad07,hasTopology,Dense
20745_3e22ad07,hasStructure,Symmetric
20745_3e22ad07,hasMassCategory,MediumWeight
20745_3e22ad07,hasVolumeCategory,MediumVolume
21779_b99623fc,rdf:type,MediumRotor
21779_b99623fc,hasMaterial,Steel
21779_b99623fc,belongsToFamily,medium_rotor
21779_b99623fc,hasComplexityLevel,Medium
21779_b99623fc,hasTopology,Moderate
21779_b99623fc,hasStructure,Asymmetric
21779_b99623fc,hasMassCategory,LightWeight
21779_b99623fc,hasVolumeCategory,SmallVolume
20212_5d1f2de1,rdf:type,SimpleRotor
20212_5d1f2de1,hasMaterial,Steel
20212_5d1f2de1,belongsToFamily,simple_rotor
20212_5d1f2de1,hasComplexityLevel,Low
20212_5d1f2de1,hasTopology,Sparse
20212_5d1f2de1,hasStructure,Asymmetric
20212_5d1f2de1,hasMassCategory,LightWeight
20212_5d1f2de1,hasVolumeCategory,SmallVolume
21550_0b16151d,rdf:type,MediumRotor
21550_0b16151d,hasMaterial,Steel
21550_0b16151d,belongsToFamily,medium_rotor
21550_0b16151d,hasComplexityLevel,Medium
21550_0b16151d,hasTopology,Moderate
21550_0b16151d,hasStructure,Asymmetric
21550_0b16151d,hasMassCategory,LightWeight
21550_0b16151d,hasVolumeCategory,SmallVolume
23209_1592b0a4,rdf:type,SimpleRotor
23209_1592b0a4,hasMaterial,Wood
23209_1592b0a4,belongsToFamily,simple_rotor
23209_1592b0a4,hasComplexityLevel,Low
23209_1592b0a4,hasTopology,Sparse
23209_1592b0a4,hasStructure,Asymmetric
23209_1592b0a4,hasMassCategory,LightWeight
23209_1592b0a4,hasVolumeCategory,MediumVolume
22498_b8bdb105,rdf:type,SimpleRotor
22498_b8bdb105,hasMaterial,Plastic
22498_b8bdb105,belongsToFamily,simple_rotor
22498_b8bdb105,hasComplexityLevel,Low
22498_b8bdb105,hasTopology,Sparse
22498_b8bdb105,hasStructure,Asymmetric
22498_b8bdb105,hasMassCategory,LightWeight
22498_b8bdb105,hasVolumeCategory,SmallVolume
23380_abffc859,rdf:type,MediumRotor
23380_abffc859,hasMaterial,Steel
23380_abffc859,belongsToFamily,medium_rotor
23380_abffc859,hasComplexityLevel,Medium
23380_abffc859,hasTopology,Moderate
23380_abffc859,hasStructure,Asymmetric
23380_abffc859,hasMassCategory,MediumWeight
23380_abffc859,hasVolumeCategory,MediumVolume
20389_c835706f,rdf:type,MediumRotor
20389_c835706f,hasMaterial,OtherEngineeringMaterial
20389_c835706f,belongsToFamily,medium_rotor
20389_c835706f,hasComplexityLevel,Medium
20389_c835706f,hasTopology,Moderate
20389_c835706f,hasStructure,Asymmetric
20389_c835706f,hasMassCategory,MediumWeight
20389_c835706f,hasVolumeCategory,MediumVolume
21429_6d2d3974,rdf:type,MediumRotor
21429_6d2d3974,hasMaterial,Steel
21429_6d2d3974,belongsToFamily,medium_rotor
21429_6d2d3974,hasComplexityLevel,Medium
21429_6d2d3974,hasTopology,Moderate
21429_6d2d3974,hasStructure,Asymmetric
21429_6d2d3974,hasMassCategory,HeavyWeight
21429_6d2d3974,hasVolumeCategory,LargeVolume
21843_effbd24d,rdf:type,HighComplexityRotor
21843_effbd24d,hasMaterial,Steel
21843_effbd24d,belongsToFamily,high_complexity_rotor
21843_effbd24d,hasComplexityLevel,High
21843_effbd24d,hasTopology,Dense
21843_effbd24d,hasStructure,Symmetric
21843_effbd24d,hasMassCategory,LightWeight
21843_effbd24d,hasVolumeCategory,SmallVolume
23439_18900af2,rdf:type,SimpleRotor
23439_18900af2,hasMaterial,Steel
23439_18900af2,belongsToFamily,simple_rotor
23439_18900af2,hasComplexityLevel,Low
23439_18900af2,hasTopology,Sparse
23439_18900af2,hasStructure,Asymmetric
23439_18900af2,hasMassCategory,MediumWeight
23439_18900af2,hasVolumeCategory,MediumVolume
21737_87d83240,rdf:type,MediumRotor
21737_87d83240,hasMaterial,Steel
21737_87d83240,belongsToFamily,medium_rotor
21737_87d83240,hasComplexityLevel,Medium
21737_87d83240,hasTopology,Sparse
21737_87d83240,hasStructure,Asymmetric
21737_87d83240,hasMassCategory,MediumWeight
21737_87d83240,hasVolumeCategory,MediumVolume
21496_f4025ad5,rdf:type,MediumRotor
21496_f4025ad5,hasMaterial,Steel
21496_f4025ad5,belongsToFamily,medium_rotor
21496_f4025ad5,hasComplexityLevel,Medium
21496_f4025ad5,hasTopology,Moderate
21496_f4025ad5,hasStructure,Asymmetric
21496_f4025ad5,hasMassCategory,HeavyWeight
21496_f4025ad5,hasVolumeCategory,LargeVolume
22053_de30641b,rdf:type,SimpleRotor
22053_de30641b,hasMaterial,Steel
22053_de30641b,belongsToFamily,simple_rotor
22053_de30641b,hasComplexityLevel,Low
22053_de30641b,hasTopology,Sparse
22053_de30641b,hasStructure,Asymmetric
22053_de30641b,hasMassCategory,MediumWeight
22053_de30641b,hasVolumeCategory,MediumVolume
22891_b8c84495,rdf:type,SimpleRotor
22891_b8c84495,hasMaterial,Steel
22891_b8c84495,belongsToFamily,simple_rotor
22891_b8c84495,hasComplexityLevel,Low
22891_b8c84495,hasTopology,Sparse
22891_b8c84495,hasStructure,Asymmetric
22891_b8c84495,hasMassCategory,LightWeight
22891_b8c84495,hasVolumeCategory,SmallVolume
21390_4d1e2d9c,rdf:type,MediumRotor
21390_4d1e2d9c,hasMaterial,Steel
21390_4d1e2d9c,belongsToFamily,medium_rotor
21390_4d1e2d9c,hasComplexityLevel,Medium
21390_4d1e2d9c,hasTopology,Moderate
21390_4d1e2d9c,hasStructure,Asymmetric
21390_4d1e2d9c,hasMassCategory,LightWeight
21390_4d1e2d9c,hasVolumeCategory,SmallVolume
22378_234fea2c,rdf:type,SimpleRotor
22378_234fea2c,hasMaterial,Steel
22378_234fea2c,belongsToFamily,simple_rotor
22378_234fea2c,hasComplexityLevel,Low
22378_234fea2c,hasTopology,Sparse
22378_234fea2c,hasStructure,Asymmetric
22378_234fea2c,hasMassCategory,LightWeight
22378_234fea2c,hasVolumeCategory,SmallVolume
22659_0e686e14,rdf:type,SymmetricRotor
22659_0e686e14,hasMaterial,Steel
22659_0e686e14,belongsToFamily,symmetric_rotor
22659_0e686e14,hasComplexityLevel,Medium
22659_0e686e14,hasTopology,Moderate
22659_0e686e14,hasStructure,Symmetric
22659_0e686e14,hasMassCategory,LightWeight
22659_0e686e14,hasVolumeCategory,SmallVolume
22304_33009be6,rdf:type,SimpleRotor
22304_33009be6,hasMaterial,Steel
22304_33009be6,belongsToFamily,simple_rotor
22304_33009be6,hasComplexityLevel,Low
22304_33009be6,hasTopology,Sparse
22304_33009be6,hasStructure,Symmetric
22304_33009be6,hasMassCategory,LightWeight
22304_33009be6,hasVolumeCategory,SmallVolume
20765_99d0665e,rdf:type,HighComplexityRotor
20765_99d0665e,hasMaterial,Steel
20765_99d0665e,belongsToFamily,high_complexity_rotor
20765_99d0665e,hasComplexityLevel,High
20765_99d0665e,hasTopology,Dense
20765_99d0665e,hasStructure,Asymmetric
20765_99d0665e,hasMassCategory,HeavyWeight
20765_99d0665e,hasVolumeCategory,LargeVolume
23422_f214bd4d,rdf:type,ComplexAssembly
23422_f214bd4d,hasMaterial,Steel
23422_f214bd4d,belongsToFamily,complex_assembly
23422_f214bd4d,hasComplexityLevel,High
23422_f214bd4d,hasTopology,Dense
23422_f214bd4d,hasStructure,Asymmetric
23422_f214bd4d,hasMassCategory,HeavyWeight
23422_f214bd4d,hasVolumeCategory,LargeVolume
23343_f000bdae,rdf:type,SimpleRotor
23343_f000bdae,hasMaterial,Steel
23343_f000bdae,belongsToFamily,simple_rotor
23343_f000bdae,hasComplexityLevel,Low
23343_f000bdae,hasTopology,Sparse
23343_f000bdae,hasStructure,Asymmetric
23343_f000bdae,hasMassCategory,LightWeight
23343_f000bdae,hasVolumeCategory,SmallVolume
23161_e7f63a9f,rdf:type,HighComplexityRotor
23161_e7f63a9f,hasMaterial,Steel
23161_e7f63a9f,belongsToFamily,high_complexity_rotor
23161_e7f63a9f,hasComplexityLevel,High
23161_e7f63a9f,hasTopology,Moderate
23161_e7f63a9f,hasStructure,Asymmetric
23161_e7f63a9f,hasMassCategory,MediumWeight
23161_e7f63a9f,hasVolumeCategory,MediumVolume
22011_0832eefe,rdf:type,MediumRotor
22011_0832eefe,hasMaterial,Steel
22011_0832eefe,belongsToFamily,medium_rotor
22011_0832eefe,hasComplexityLevel,Medium
22011_0832eefe,hasTopology,Moderate
22011_0832eefe,hasStructure,Asymmetric
22011_0832eefe,hasMassCategory,MediumWeight
22011_0832eefe,hasVolumeCategory,MediumVolume
22214_b098105d,rdf:type,SimpleRotor
22214_b098105d,hasMaterial,Steel
22214_b098105d,belongsToFamily,simple_rotor
22214_b098105d,hasComplexityLevel,Low
22214_b098105d,hasTopology,Sparse
22214_b098105d,hasStructure,Asymmetric
22214_b098105d,hasMassCategory,MediumWeight
22214_b098105d,hasVolumeCategory,MediumVolume
22046_fe3bae6e,rdf:type,MediumRotor
22046_fe3bae6e,hasMaterial,Steel
22046_fe3bae6e,belongsToFamily,medium_rotor
22046_fe3bae6e,hasComplexityLevel,Medium
22046_fe3bae6e,hasTopology,Moderate
22046_fe3bae6e,hasStructure,Asymmetric
22046_fe3bae6e,hasMassCategory,LightWeight
22046_fe3bae6e,hasVolumeCategory,SmallVolume
23204_ff1672a9,rdf:type,ComplexAssembly
23204_ff1672a9,hasMaterial,Steel
23204_ff1672a9,belongsToFamily,complex_assembly
23204_ff1672a9,hasComplexityLevel,High
23204_ff1672a9,hasTopology,Dense
23204_ff1672a9,hasStructure,Asymmetric
23204_ff1672a9,hasMassCategory,MediumWeight
23204_ff1672a9,hasVolumeCategory,MediumVolume
21529_93e51dd9,rdf:type,MediumRotor
21529_93e51dd9,hasMaterial,Steel
21529_93e51dd9,belongsToFamily,medium_rotor
21529_93e51dd9,hasComplexityLevel,Medium
21529_93e51dd9,hasTopology,Moderate
21529_93e51dd9,hasStructure,Asymmetric
21529_93e51dd9,hasMassCategory,LightWeight
21529_93e51dd9,hasVolumeCategory,SmallVolume
20429_419c4cdd,rdf:type,SimpleRotor
20429_419c4cdd,hasMaterial,Steel
20429_419c4cdd,belongsToFamily,simple_rotor
20429_419c4cdd,hasComplexityLevel,Low
20429_419c4cdd,hasTopology,Sparse
20429_419c4cdd,hasStructure,Symmetric
20429_419c4cdd,hasMassCategory,LightWeight
20429_419c4cdd,hasVolumeCategory,SmallVolume
20241_8c0d3f83,rdf:type,SimpleRotor
20241_8c0d3f83,hasMaterial,Steel
20241_8c0d3f83,belongsToFamily,simple_rotor
20241_8c0d3f83,hasComplexityLevel,Low
20241_8c0d3f83,hasTopology,Sparse
20241_8c0d3f83,hasStructure,Asymmetric
20241_8c0d3f83,hasMassCategory,MediumWeight
20241_8c0d3f83,hasVolumeCategory,MediumVolume
20440_27177360,rdf:type,MediumRotor
20440_27177360,hasMaterial,Wood
20440_27177360,belongsToFamily,medium_rotor
20440_27177360,hasComplexityLevel,Medium
20440_27177360,hasTopology,Moderate
20440_27177360,hasStructure,Asymmetric
20440_27177360,hasMassCategory,MediumWeight
20440_27177360,hasVolumeCategory,MediumVolume
20554_abcb705e,rdf:type,MediumRotor
20554_abcb705e,hasMaterial,Steel
20554_abcb705e,belongsToFamily,medium_rotor
20554_abcb705e,hasComplexityLevel,Medium
20554_abcb705e,hasTopology,Moderate
20554_abcb705e,hasStructure,Asymmetric
20554_abcb705e,hasMassCategory,MediumWeight
20554_abcb705e,hasVolumeCategory,MediumVolume
22135_2aa77ff2,rdf:type,SimpleRotor
22135_2aa77ff2,hasMaterial,Steel
22135_2aa77ff2,belongsToFamily,simple_rotor
22135_2aa77ff2,hasComplexityLevel,Low
22135_2aa77ff2,hasTopology,Sparse
22135_2aa77ff2,hasStructure,Asymmetric
22135_2aa77ff2,hasMassCategory,LightWeight
22135_2aa77ff2,hasVolumeCategory,SmallVolume
21204_96d26a7f,rdf:type,HighComplexityRotor
21204_96d26a7f,hasMaterial,Steel
21204_96d26a7f,belongsToFamily,high_complexity_rotor
21204_96d26a7f,hasComplexityLevel,High
21204_96d26a7f,hasTopology,Dense
21204_96d26a7f,hasStructure,Symmetric
21204_96d26a7f,hasMassCategory,MediumWeight
21204_96d26a7f,hasVolumeCategory,MediumVolume
22259_613f9d44,rdf:type,SymmetricRotor
22259_613f9d44,hasMaterial,Steel
22259_613f9d44,belongsToFamily,symmetric_rotor
22259_613f9d44,hasComplexityLevel,Medium
22259_613f9d44,hasTopology,Moderate
22259_613f9d44,hasStructure,Symmetric
22259_613f9d44,hasMassCategory,LightWeight
22259_613f9d44,hasVolumeCategory,SmallVolume
20520_7e357152,rdf:type,MediumRotor
20520_7e357152,hasMaterial,OtherEngineeringMaterial
20520_7e357152,belongsToFamily,medium_rotor
20520_7e357152,hasComplexityLevel,Medium
20520_7e357152,hasTopology,Moderate
20520_7e357152,hasStructure,Asymmetric
20520_7e357152,hasMassCategory,LightWeight
20520_7e357152,hasVolumeCategory,SmallVolume
20802_802b7d69,rdf:type,SimpleRotor
20802_802b7d69,hasMaterial,Steel
20802_802b7d69,belongsToFamily,simple_rotor
20802_802b7d69,hasComplexityLevel,Low
20802_802b7d69,hasTopology,Sparse
20802_802b7d69,hasStructure,Asymmetric
20802_802b7d69,hasMassCategory,LightWeight
20802_802b7d69,hasVolumeCategory,MediumVolume
20392_8b23d193,rdf:type,SimpleRotor
20392_8b23d193,hasMaterial,Steel
20392_8b23d193,belongsToFamily,simple_rotor
20392_8b23d193,hasComplexityLevel,Low
20392_8b23d193,hasTopology,Sparse
20392_8b23d193,hasStructure,Asymmetric
20392_8b23d193,hasMassCategory,LightWeight
20392_8b23d193,hasVolumeCategory,SmallVolume
22178_976d2411,rdf:type,SimpleRotor
22178_976d2411,hasMaterial,Steel
22178_976d2411,belongsToFamily,simple_rotor
22178_976d2411,hasComplexityLevel,Low
22178_976d2411,hasTopology,Sparse
22178_976d2411,hasStructure,Asymmetric
22178_976d2411,hasMassCategory,LightWeight
22178_976d2411,hasVolumeCategory,SmallVolume
22710_77324fc2,rdf:type,MediumRotor
22710_77324fc2,hasMaterial,Steel
22710_77324fc2,belongsToFamily,medium_rotor
22710_77324fc2,hasComplexityLevel,Medium
22710_77324fc2,hasTopology,Moderate
22710_77324fc2,hasStructure,Asymmetric
22710_77324fc2,hasMassCategory,HeavyWeight
22710_77324fc2,hasVolumeCategory,MediumVolume
20245_f1b25d43,rdf:type,HighComplexityRotor
20245_f1b25d43,hasMaterial,Steel
20245_f1b25d43,belongsToFamily,high_complexity_rotor
20245_f1b25d43,hasComplexityLevel,High
20245_f1b25d43,hasTopology,Dense
20245_f1b25d43,hasStructure,Symmetric
20245_f1b25d43,hasMassCategory,MediumWeight
20245_f1b25d43,hasVolumeCategory,MediumVolume
22617_a286f13c,rdf:type,MediumRotor
22617_a286f13c,hasMaterial,Steel
22617_a286f13c,belongsToFamily,medium_rotor
22617_a286f13c,hasComplexityLevel,Medium
22617_a286f13c,hasTopology,Moderate
22617_a286f13c,hasStructure,Asymmetric
22617_a286f13c,hasMassCategory,HeavyWeight
22617_a286f13c,hasVolumeCategory,LargeVolume
23233_ac09e2e5,rdf:type,HighComplexityRotor
23233_ac09e2e5,hasMaterial,Steel
23233_ac09e2e5,belongsToFamily,high_complexity_rotor
23233_ac09e2e5,hasComplexityLevel,High
23233_ac09e2e5,hasTopology,Dense
23233_ac09e2e5,hasStructure,Symmetric
23233_ac09e2e5,hasMassCategory,MediumWeight
23233_ac09e2e5,hasVolumeCategory,MediumVolume
21469_abec26c4,rdf:type,SimpleRotor
21469_abec26c4,hasMaterial,Steel
21469_abec26c4,belongsToFamily,simple_rotor
21469_abec26c4,hasComplexityLevel,Low
21469_abec26c4,hasTopology,Sparse
21469_abec26c4,hasStructure,Asymmetric
21469_abec26c4,hasMassCategory,LightWeight
