Subject,Predicate,Object
23313_210c6783,hasTopology,Moderate
23313_210c6783,hasStructure,Asymmetric
21600_0027c6fc,hasMaterial,Steel
21600_0027c6fc,belongsToFamily,medium_rotor
21600_0027c6fc,hasComplexityLevel,Medium
21600_0027c6fc,hasTopology,Sparse
21600_0027c6fc,hasStructure,Asymmetric
21081_72fa4ad1,hasMaterial,Steel
21081_72fa4ad1,belongsToFamily,high_complexity_rotor
21081_72fa4ad1,hasComplexityLevel,High
21081_72fa4ad1,hasTopology,Dense
21081_72fa4ad1,hasStructure,Symmetric
21423_196855d1,hasMaterial,Steel
21423_196855d1,belongsToFamily,simple_rotor
21423_196855d1,hasComplexityLevel,Low
21423_196855d1,hasTopology,Sparse
21423_196855d1,hasStructure,Asymmetric
22670_9353c710,hasMaterial,"Copper, Wood, Steel"
22670_9353c710,belongsToFamily,complex_assembly
22670_9353c710,hasComplexityLevel,High
22670_9353c710,hasTopology,Dense
22670_9353c710,hasStructure,Asymmetric
20421_38b63ca5,hasMaterial,Generic
20421_38b63ca5,belongsToFamily,medium_rotor
20421_38b63ca5,hasComplexityLevel,Medium
20421_38b63ca5,hasTopology,Moderate
20421_38b63ca5,hasStructure,Asymmetric
21718_1551037b,hasMaterial,"Steel, Mild, Aluminio-6061, AISI 1020"
21718_1551037b,belongsToFamily,complex_assembly
21718_1551037b,hasComplexityLevel,High
21718_1551037b,hasTopology,Dense
21718_1551037b,hasStructure,Asymmetric
20585_09b72895,hasMaterial,Steel
20585_09b72895,belongsToFamily,symmetric_rotor
20585_09b72895,hasComplexityLevel,Medium
20585_09b72895,hasTopology,Moderate
20585_09b72895,hasStructure,Symmetric
21828_21ab2114,hasMaterial,Steel
21828_21ab2114,belongsToFamily,symmetric_rotor
21828_21ab2114,hasComplexityLevel,Medium
21828_21ab2114,hasTopology,Moderate
21828_21ab2114,hasStructure,Symmetric
20511_e1b972aa,hasMaterial,"Steel, Mild"
20511_e1b972aa,belongsToFamily,medium_rotor
20511_e1b972aa,hasComplexityLevel,Medium
20511_e1b972aa,hasTopology,Moderate
20511_e1b972aa,hasStructure,Asymmetric
22671_fdd1b1e6,hasMaterial,Steel
22671_fdd1b1e6,belongsToFamily,simple_rotor
22671_fdd1b1e6,hasComplexityLevel,Low
22671_fdd1b1e6,hasTopology,Sparse
22671_fdd1b1e6,hasStructure,Asymmetric
21139_cd619b26,hasMaterial,Steel
21139_cd619b26,belongsToFamily,simple_rotor
21139_cd619b26,hasComplexityLevel,Low
21139_cd619b26,hasTopology,Sparse
21139_cd619b26,hasStructure,Asymmetric
23184_731e5af0,hasMaterial,Steel
23184_731e5af0,belongsToFamily,simple_rotor
23184_731e5af0,hasComplexityLevel,Low
23184_731e5af0,hasTopology,Sparse
23184_731e5af0,hasStructure,Asymmetric
20990_0a226634,hasMaterial,"Steel, ABS Plastic"
20990_0a226634,belongsToFamily,symmetric_rotor
20990_0a226634,hasComplexityLevel,Medium
20990_0a226634,hasTopology,Sparse
20990_0a226634,hasStructure,Symmetric
20586_cbec2689,hasMaterial,Plastic
20586_cbec2689,belongsToFamily,simple_rotor
20586_cbec2689,hasComplexityLevel,Low
20586_cbec2689,hasTopology,Sparse
20586_cbec2689,hasStructure,Asymmetric
20182_71b9e491,hasMaterial,"Steel, Mild, Aluminum, Anodized Red, Aluminum 6061"
20182_71b9e491,belongsToFamily,medium_rotor
20182_71b9e491,hasComplexityLevel,Medium
20182_71b9e491,hasTopology,Moderate
20182_71b9e491,hasStructure,Asymmetric
22981_93f268ae,hasMaterial,Bamboo
22981_93f268ae,belongsToFamily,simple_rotor
22981_93f268ae,hasComplexityLevel,Low
22981_93f268ae,hasTopology,Sparse
22981_93f268ae,hasStructure,Asymmetric
20989_d1b8b0f8,hasMaterial,"Steel, Mild"
20989_d1b8b0f8,belongsToFamily,medium_rotor
20989_d1b8b0f8,hasComplexityLevel,Medium
20989_d1b8b0f8,hasTopology,Moderate
20989_d1b8b0f8,hasStructure,Asymmetric
20451_557fe5cd,hasMaterial,"Steel, Mild"
20451_557fe5cd,belongsToFamily,simple_rotor
20451_557fe5cd,hasComplexityLevel,Low
20451_557fe5cd,hasTopology,Sparse
20451_557fe5cd,hasStructure,Symmetric
22825_f4c18d65,hasMaterial,Steel
22825_f4c18d65,belongsToFamily,simple_rotor
22825_f4c18d65,hasComplexityLevel,Low
22825_f4c18d65,hasTopology,Sparse
22825_f4c18d65,hasStructure,Asymmetric
20533_0a3e112b,hasMaterial,"Steel, Mild"
20533_0a3e112b,belongsToFamily,high_complexity_rotor
20533_0a3e112b,hasComplexityLevel,High
20533_0a3e112b,hasTopology,Dense
20533_0a3e112b,hasStructure,Asymmetric
22196_e5bf8c9d,hasMaterial,ABS Plastic
22196_e5bf8c9d,belongsToFamily,medium_rotor
22196_e5bf8c9d,hasComplexityLevel,Medium
22196_e5bf8c9d,hasTopology,Moderate
22196_e5bf8c9d,hasStructure,Asymmetric
21165_5cb2d287,hasMaterial,Steel
21165_5cb2d287,belongsToFamily,simple_rotor
21165_5cb2d287,hasComplexityLevel,Low
21165_5cb2d287,hasTopology,Sparse
21165_5cb2d287,hasStructure,Asymmetric
23101_6aec02ee,hasMaterial,Steel
23101_6aec02ee,belongsToFamily,high_complexity_rotor
23101_6aec02ee,hasComplexityLevel,High
23101_6aec02ee,hasTopology,Dense
23101_6aec02ee,hasStructure,Symmetric
20817_ef63b1a7,hasMaterial,Steel
20817_ef63b1a7,belongsToFamily,medium_rotor
20817_ef63b1a7,hasComplexityLevel,Medium
20817_ef63b1a7,hasTopology,Sparse
20817_ef63b1a7,hasStructure,Asymmetric
22141_5db99710,hasMaterial,Steel
22141_5db99710,belongsToFamily,symmetric_rotor
22141_5db99710,hasComplexityLevel,Medium
22141_5db99710,hasTopology,Moderate
22141_5db99710,hasStructure,Symmetric
20860_b8e9a191,hasMaterial,Steel
20860_b8e9a191,belongsToFamily,medium_rotor
20860_b8e9a191,hasComplexityLevel,Medium
20860_b8e9a191,hasTopology,Moderate
20860_b8e9a191,hasStructure,Asymmetric
21610_5dcf1187,hasMaterial,Steel
21610_5dcf1187,belongsToFamily,simple_rotor
21610_5dcf1187,hasComplexityLevel,Low
21610_5dcf1187,hasTopology,Sparse
21610_5dcf1187,hasStructure,Asymmetric
20285_b64b1a7e,hasMaterial,"Steel, Mild, Aluminum, Anodized Blue"
20285_b64b1a7e,belongsToFamily,medium_rotor
20285_b64b1a7e,hasComplexityLevel,Medium
20285_b64b1a7e,hasTopology,Sparse
20285_b64b1a7e,hasStructure,Asymmetric
21741_c6faf98e,hasMaterial,Steel
21741_c6faf98e,belongsToFamily,complex_assembly
21741_c6faf98e,hasComplexityLevel,High
21741_c6faf98e,hasTopology,Dense
21741_c6faf98e,hasStructure,Asymmetric
21377_19909a40,hasMaterial,Steel
21377_19909a40,belongsToFamily,medium_rotor
21377_19909a40,hasComplexityLevel,Medium
21377_19909a40,hasTopology,Moderate
21377_19909a40,hasStructure,Asymmetric
23174_8ef93daf,hasMaterial,Steel
23174_8ef93daf,belongsToFamily,medium_rotor
23174_8ef93daf,hasComplexityLevel,Medium
23174_8ef93daf,hasTopology,Moderate
23174_8ef93daf,hasStructure,Asymmetric
22448_1f21757a,hasMaterial,Steel
22448_1f21757a,belongsToFamily,medium_rotor
22448_1f21757a,hasComplexityLevel,Medium
22448_1f21757a,hasTopology,Moderate
22448_1f21757a,hasStructure,Asymmetric
21621_711e1918,hasMaterial,Steel
21621_711e1918,belongsToFamily,medium_rotor
21621_711e1918,hasComplexityLevel,Medium
21621_711e1918,hasTopology,Moderate
21621_711e1918,hasStructure,Asymmetric
22261_6efe61e3,hasMaterial,Water
22261_6efe61e3,belongsToFamily,simple_rotor
22261_6efe61e3,hasComplexityLevel,Low
22261_6efe61e3,hasTopology,Sparse
22261_6efe61e3,hasStructure,Asymmetric
20495_e8e7e80c,hasMaterial,"Steel, Mild"
20495_e8e7e80c,belongsToFamily,simple_rotor
20495_e8e7e80c,hasComplexityLevel,Low
20495_e8e7e80c,hasTopology,Sparse
20495_e8e7e80c,hasStructure,Asymmetric
23282_a1b17daa,hasMaterial,Steel
23282_a1b17daa,belongsToFamily,complex_assembly
23282_a1b17daa,hasComplexityLevel,High
23282_a1b17daa,hasTopology,Dense
23282_a1b17daa,hasStructure,Asymmetric
22078_1758e9fc,hasMaterial,Steel
22078_1758e9fc,belongsToFamily,medium_rotor
22078_1758e9fc,hasComplexityLevel,Medium
22078_1758e9fc,hasTopology,Sparse
22078_1758e9fc,hasStructure,Asymmetric
21744_5ae4d9d5,hasMaterial,"Acetal Resin, White"
21744_5ae4d9d5,belongsToFamily,high_complexity_rotor
21744_5ae4d9d5,hasComplexityLevel,High
21744_5ae4d9d5,hasTopology,Dense
21744_5ae4d9d5,hasStructure,Asymmetric
22812_cf865ed1,hasMaterial,"Steel, Plastic"
22812_cf865ed1,belongsToFamily,symmetric_rotor
22812_cf865ed1,hasComplexityLevel,Medium
22812_cf865ed1,hasTopology,Moderate
22812_cf865ed1,hasStructure,Symmetric
21566_ff590631,hasMaterial,Steel
21566_ff590631,belongsToFamily,medium_rotor
21566_ff590631,hasComplexityLevel,Medium
21566_ff590631,hasTopology,Moderate
21566_ff590631,hasStructure,Asymmetric
21337_062b39fa,hasMaterial,"Steel, Plastic"
21337_062b39fa,belongsToFamily,high_complexity_rotor
21337_062b39fa,hasComplexityLevel,High
21337_062b39fa,hasTopology,Dense
21337_062b39fa,hasStructure,Asymmetric
23467_9f431540,hasMaterial,"Steel, Generic"
23467_9f431540,belongsToFamily,high_complexity_rotor
23467_9f431540,hasComplexityLevel,High
23467_9f431540,hasTopology,Dense
23467_9f431540,hasStructure,Symmetric
22434_2ad62ed6,hasMaterial,Steel
22434_2ad62ed6,belongsToFamily,symmetric_rotor
22434_2ad62ed6,hasComplexityLevel,Medium
22434_2ad62ed6,hasTopology,Moderate
22434_2ad62ed6,hasStructure,Symmetric
22236_db209dff,hasMaterial,Steel
22236_db209dff,belongsToFamily,simple_rotor
22236_db209dff,hasComplexityLevel,Low
22236_db209dff,hasTopology,Sparse
22236_db209dff,hasStructure,Symmetric
20951_2918f2fa,hasMaterial,Steel
20951_2918f2fa,belongsToFamily,simple_rotor
20951_2918f2fa,hasComplexityLevel,Low
20951_2918f2fa,hasTopology,Sparse
20951_2918f2fa,hasStructure,Asymmetric
21186_d1698d8c,hasMaterial,"Plastic, Aluminum"
21186_d1698d8c,belongsToFamily,symmetric_rotor
21186_d1698d8c,hasComplexityLevel,Medium
21186_d1698d8c,hasTopology,Moderate
21186_d1698d8c,hasStructure,Symmetric
20609_69f28932,hasMaterial,Steel
20609_69f28932,belongsToFamily,symmetric_rotor
20609_69f28932,hasComplexityLevel,Medium
20609_69f28932,hasTopology,Moderate
20609_69f28932,hasStructure,Symmetric
22064_e1ba20dd,hasMaterial,Steel
22064_e1ba20dd,belongsToFamily,simple_rotor
22064_e1ba20dd,hasComplexityLevel,Low
22064_e1ba20dd,hasTopology,Sparse
22064_e1ba20dd,hasStructure,Asymmetric
21008_a3fec63b,hasMaterial,"Steel, Mild, Steel"
21008_a3fec63b,belongsToFamily,medium_rotor
21008_a3fec63b,hasComplexityLevel,Medium
21008_a3fec63b,hasTopology,Moderate
21008_a3fec63b,hasStructure,Asymmetric
21739_57582b8f,hasMaterial,"Acetal Resin, White"
21739_57582b8f,belongsToFamily,high_complexity_rotor
21739_57582b8f,hasComplexityLevel,High
21739_57582b8f,hasTopology,Dense
21739_57582b8f,hasStructure,Asymmetric
21990_7bb6efcf,hasMaterial,Steel
21990_7bb6efcf,belongsToFamily,simple_rotor
21990_7bb6efcf,hasComplexityLevel,Low
21990_7bb6efcf,hasTopology,Sparse
21990_7bb6efcf,hasStructure,Symmetric
22357_e2f7b060,hasMaterial,"Steel, Mild, Copper, Bronze"
22357_e2f7b060,belongsToFamily,complex_assembly
22357_e2f7b060,hasComplexityLevel,High
22357_e2f7b060,hasTopology,Dense
22357_e2f7b060,hasStructure,Asymmetric
23021_047d1f8a,hasMaterial,Steel
23021_047d1f8a,belongsToFamily,simple_rotor
23021_047d1f8a,hasComplexityLevel,Low
23021_047d1f8a,hasTopology,Sparse
23021_047d1f8a,hasStructure,Asymmetric
20812_462bd352,hasMaterial,Steel
20812_462bd352,belongsToFamily,simple_rotor
20812_462bd352,hasComplexityLevel,Low
20812_462bd352,hasTopology,Sparse
20812_462bd352,hasStructure,Asymmetric
21119_4f5c95a6,hasMaterial,Steel
21119_4f5c95a6,belongsToFamily,simple_rotor
21119_4f5c95a6,hasComplexityLevel,Low
21119_4f5c95a6,hasTopology,Sparse
21119_4f5c95a6,hasStructure,Asymmetric
21174_861bd902,hasMaterial,Steel
21174_861bd902,belongsToFamily,high_complexity_rotor
21174_861bd902,hasComplexityLevel,High
21174_861bd902,hasTopology,Dense
21174_861bd902,hasStructure,Symmetric
22057_4947db57,hasMaterial,Steel
22057_4947db57,belongsToFamily,symmetric_rotor
22057_4947db57,hasComplexityLevel,Medium
22057_4947db57,hasTopology,Moderate
22057_4947db57,hasStructure,Symmetric
20858_15bdad00,hasMaterial,Steel
20858_15bdad00,belongsToFamily,medium_rotor
20858_15bdad00,hasComplexityLevel,Medium
20858_15bdad00,hasTopology,Moderate
20858_15bdad00,hasStructure,Asymmetric
20384_767d849a,hasMaterial,"Steel, Mild"
20384_767d849a,belongsToFamily,simple_rotor
20384_767d849a,hasComplexityLevel,Low
20384_767d849a,hasTopology,Sparse
20384_767d849a,hasStructure,Symmetric
22059_b7d76712,hasMaterial,Steel
22059_b7d76712,belongsToFamily,medium_rotor
22059_b7d76712,hasComplexityLevel,Medium
22059_b7d76712,hasTopology,Moderate
22059_b7d76712,hasStructure,Asymmetric
22197_94c66357,hasMaterial,ABS Plastic
22197_94c66357,belongsToFamily,medium_rotor
22197_94c66357,hasComplexityLevel,Medium
22197_94c66357,hasTopology,Moderate
22197_94c66357,hasStructure,Asymmetric
22080_594bcb66,hasMaterial,Steel
22080_594bcb66,belongsToFamily,symmetric_rotor
22080_594bcb66,hasComplexityLevel,Medium
22080_594bcb66,hasTopology,Sparse
22080_594bcb66,hasStructure,Symmetric
21450_ea24ffcc,hasMaterial,Steel
21450_ea24ffcc,belongsToFamily,high_complexity_rotor
21450_ea24ffcc,hasComplexityLevel,High
21450_ea24ffcc,hasTopology,Dense
21450_ea24ffcc,hasStructure,Asymmetric
20799_213bf924,hasMaterial,Steel
20799_213bf924,belongsToFamily,high_complexity_rotor
20799_213bf924,hasComplexityLevel,High
20799_213bf924,hasTopology,Dense
20799_213bf924,hasStructure,Symmetric
20504_c9e14c9d,hasMaterial,"Steel, Mild"
20504_c9e14c9d,belongsToFamily,medium_rotor
20504_c9e14c9d,hasComplexityLevel,Medium
20504_c9e14c9d,hasTopology,Sparse
20504_c9e14c9d,hasStructure,Asymmetric
21533_8837772a,hasMaterial,Aluminum
21533_8837772a,belongsToFamily,simple_rotor
21533_8837772a,hasComplexityLevel,Low
21533_8837772a,hasTopology,Sparse
21533_8837772a,hasStructure,Asymmetric
20436_41b730a3,hasMaterial,"Steel, Mild, Generic"
20436_41b730a3,belongsToFamily,simple_rotor
20436_41b730a3,hasComplexityLevel,Low
20436_41b730a3,hasTopology,Sparse
20436_41b730a3,hasStructure,Asymmetric
20229_d1ae2ae3,hasMaterial,"Steel, Mild, Rubber, Nitrile, Stainless Steel"
20229_d1ae2ae3,belongsToFamily,medium_rotor
20229_d1ae2ae3,hasComplexityLevel,Medium
20229_d1ae2ae3,hasTopology,Moderate
20229_d1ae2ae3,hasStructure,Asymmetric
21244_d67bbabc,hasMaterial,Steel
21244_d67bbabc,belongsToFamily,complex_assembly
21244_d67bbabc,hasComplexityLevel,High
21244_d67bbabc,hasTopology,Dense
21244_d67bbabc,hasStructure,Asymmetric
23318_65e3a7c9,hasMaterial,Plastic
23318_65e3a7c9,belongsToFamily,medium_rotor
23318_65e3a7c9,hasComplexityLevel,Medium
23318_65e3a7c9,hasTopology,Moderate
23318_65e3a7c9,hasStructure,Asymmetric
22893_eb8aa8ac,hasMaterial,Steel
22893_eb8aa8ac,belongsToFamily,high_complexity_rotor
22893_eb8aa8ac,hasComplexityLevel,High
22893_eb8aa8ac,hasTopology,Dense
22893_eb8aa8ac,hasStructure,Symmetric
23409_e27e3b8b,hasMaterial,Steel
23409_e27e3b8b,belongsToFamily,medium_rotor
23409_e27e3b8b,hasComplexityLevel,Medium
23409_e27e3b8b,hasTopology,Moderate
23409_e27e3b8b,hasStructure,Asymmetric
22066_308cdcfe,hasMaterial,Steel
22066_308cdcfe,belongsToFamily,medium_rotor
22066_308cdcfe,hasComplexityLevel,Medium
22066_308cdcfe,hasTopology,Moderate
22066_308cdcfe,hasStructure,Asymmetric
23363_60e39812,hasMaterial,Steel
23363_60e39812,belongsToFamily,medium_rotor
23363_60e39812,hasComplexityLevel,Medium
23363_60e39812,hasTopology,Moderate
23363_60e39812,hasStructure,Asymmetric
20737_5249e274,hasMaterial,Steel
20737_5249e274,belongsToFamily,high_complexity_rotor
20737_5249e274,hasComplexityLevel,High
20737_5249e274,hasTopology,Dense
20737_5249e274,hasStructure,Symmetric
23329_6939d5d9,hasMaterial,"Polyurethane Foam, Steel, Lead"
23329_6939d5d9,belongsToFamily,high_complexity_rotor
23329_6939d5d9,hasComplexityLevel,High
23329_6939d5d9,hasTopology,Dense
23329_6939d5d9,hasStructure,Symmetric
21884_cc2c39f9,hasMaterial,"Steel, Water"
21884_cc2c39f9,belongsToFamily,medium_rotor
21884_cc2c39f9,hasComplexityLevel,Medium
21884_cc2c39f9,hasTopology,Sparse
21884_cc2c39f9,hasStructure,Asymmetric
20231_f54462bb,hasMaterial,"Steel, Mild"
20231_f54462bb,belongsToFamily,simple_rotor
20231_f54462bb,hasComplexityLevel,Low
20231_f54462bb,hasTopology,Sparse
20231_f54462bb,hasStructure,Asymmetric
20322_5a8c6077,hasMaterial,"Steel, Mild, Zinc"
20322_5a8c6077,belongsToFamily,medium_rotor
20322_5a8c6077,hasComplexityLevel,Medium
20322_5a8c6077,hasTopology,Moderate
20322_5a8c6077,hasStructure,Asymmetric
22528_f3370a64,hasMaterial,Steel
22528_f3370a64,belongsToFamily,high_complexity_rotor
22528_f3370a64,hasComplexityLevel,High
22528_f3370a64,hasTopology,Dense
22528_f3370a64,hasStructure,Asymmetric
22168_a84560a9,hasMaterial,"Steel, Mild, ABS Plastic"
22168_a84560a9,belongsToFamily,high_complexity_rotor
22168_a84560a9,hasComplexityLevel,High
22168_a84560a9,hasTopology,Dense
22168_a84560a9,hasStructure,Symmetric
21513_50fb4d62,hasMaterial,Steel
21513_50fb4d62,belongsToFamily,medium_rotor
21513_50fb4d62,hasComplexityLevel,Medium
21513_50fb4d62,hasTopology,Moderate
21513_50fb4d62,hasStructure,Asymmetric
22043_041e1b7c,hasMaterial,Steel
22043_041e1b7c,belongsToFamily,simple_rotor
22043_041e1b7c,hasComplexityLevel,Low
22043_041e1b7c,hasTopology,Sparse
22043_041e1b7c,hasStructure,Asymmetric
21224_18ba4aba,hasMaterial,Steel
21224_18ba4aba,belongsToFamily,medium_rotor
21224_18ba4aba,hasComplexityLevel,Medium
21224_18ba4aba,hasTopology,Moderate
21224_18ba4aba,hasStructure,Asymmetric
20246_40be7668,hasMaterial,"Steel, Mild"
20246_40be7668,belongsToFamily,complex_assembly
20246_40be7668,hasComplexityLevel,High
20246_40be7668,hasTopology,Dense
20246_40be7668,hasStructure,Asymmetric
22837_7644c972,hasMaterial,Steel
22837_7644c972,belongsToFamily,simple_rotor
22837_7644c972,hasComplexityLevel,Low
22837_7644c972,hasTopology,Sparse
22837_7644c972,hasStructure,Asymmetric
22843_ff77027f,hasMaterial,Steel
22843_ff77027f,belongsToFamily,simple_rotor
22843_ff77027f,hasComplexityLevel,Low
22843_ff77027f,hasTopology,Sparse
22843_ff77027f,hasStructure,Asymmetric
23244_34b5f55e,hasMaterial,Wood
23244_34b5f55e,belongsToFamily,simple_rotor
23244_34b5f55e,hasComplexityLevel,Low
23244_34b5f55e,hasTopology,Sparse
23244_34b5f55e,hasStructure,Asymmetric
21840_6847d36c,hasMaterial,Steel
21840_6847d36c,belongsToFamily,symmetric_rotor
21840_6847d36c,hasComplexityLevel,Medium
21840_6847d36c,hasTopology,Moderate
21840_6847d36c,hasStructure,Symmetric
21282_b2d83538,hasMaterial,Steel
21282_b2d83538,belongsToFamily,medium_rotor
21282_b2d83538,hasComplexityLevel,Medium
21282_b2d83538,hasTopology,Moderate
21282_b2d83538,hasStructure,Asymmetric
23176_1bf2a2d5,hasMaterial,Steel
23176_1bf2a2d5,belongsToFamily,medium_rotor
23176_1bf2a2d5,hasComplexityLevel,Medium
23176_1bf2a2d5,hasTopology,Moderate
23176_1bf2a2d5,hasStructure,Asymmetric
23341_d5ead6d2,hasMaterial,"ABS Plastic, Steel, Stainless Steel"
23341_d5ead6d2,belongsToFamily,simple_rotor
23341_d5ead6d2,hasComplexityLevel,Low
23341_d5ead6d2,hasTopology,Sparse
23341_d5ead6d2,hasStructure,Asymmetric
21503_34f299ca,hasMaterial,Steel
21503_34f299ca,belongsToFamily,medium_rotor
21503_34f299ca,hasComplexityLevel,Medium
21503_34f299ca,hasTopology,Moderate
21503_34f299ca,hasStructure,Asymmetric
20322_daa5c577,hasMaterial,"Steel, Mild, Zinc"
20322_daa5c577,belongsToFamily,medium_rotor
20322_daa5c577,hasComplexityLevel,Medium
20322_daa5c577,hasTopology,Moderate
20322_daa5c577,hasStructure,Asymmetric
21531_79015e13,hasMaterial,Steel
21531_79015e13,belongsToFamily,medium_rotor
21531_79015e13,hasComplexityLevel,Medium
21531_79015e13,hasTopology,Moderate
21531_79015e13,hasStructure,Asymmetric
22383_e5f707a7,hasMaterial,Steel
22383_e5f707a7,belongsToFamily,medium_rotor
22383_e5f707a7,hasComplexityLevel,Medium
22383_e5f707a7,hasTopology,Moderate
22383_e5f707a7,hasStructure,Asymmetric
20779_fc5a7c3d,hasMaterial,"Steel, High Strength Low Alloy, Generic"
20779_fc5a7c3d,belongsToFamily,medium_rotor
20779_fc5a7c3d,hasComplexityLevel,Medium
20779_fc5a7c3d,hasTopology,Moderate
20779_fc5a7c3d,hasStructure,Asymmetric
20910_c64b5d1b,hasMaterial,Nylon 6/6
20910_c64b5d1b,belongsToFamily,simple_rotor
20910_c64b5d1b,hasComplexityLevel,Low
20910_c64b5d1b,hasTopology,Sparse
20910_c64b5d1b,hasStructure,Asymmetric
21453_679a343c,hasMaterial,Steel
21453_679a343c,belongsToFamily,simple_rotor
21453_679a343c,hasComplexityLevel,Low
21453_679a343c,hasTopology,Sparse
21453_679a343c,hasStructure,Asymmetric
23158_c7e753c2,hasMaterial,"Bronze, Water, Steel"
23158_c7e753c2,belongsToFamily,simple_rotor
23158_c7e753c2,hasComplexityLevel,Low
23158_c7e753c2,hasTopology,Sparse
23158_c7e753c2,hasStructure,Asymmetric
21856_f84d9348,hasMaterial,Steel
21856_f84d9348,belongsToFamily,medium_rotor
21856_f84d9348,hasComplexityLevel,Medium
21856_f84d9348,hasTopology,Moderate
21856_f84d9348,hasStructure,Asymmetric
20469_b6211bfd,hasMaterial,"Steel, Mild"
20469_b6211bfd,belongsToFamily,simple_rotor
20469_b6211bfd,hasComplexityLevel,Low
20469_b6211bfd,hasTopology,Sparse
20469_b6211bfd,hasStructure,Asymmetric
22126_e1cca10f,hasMaterial,"Steel, Mild, Steel, Rubber, Natural"
22126_e1cca10f,belongsToFamily,medium_rotor
22126_e1cca10f,hasComplexityLevel,Medium
22126_e1cca10f,hasTopology,Moderate
22126_e1cca10f,hasStructure,Asymmetric
20908_10574fbf,hasMaterial,Steel
20908_10574fbf,belongsToFamily,simple_rotor
20908_10574fbf,hasComplexityLevel,Low
20908_10574fbf,hasTopology,Sparse
20908_10574fbf,hasStructure,Asymmetric
23096_7da0f913,hasMaterial,Aluminum
23096_7da0f913,belongsToFamily,simple_rotor
23096_7da0f913,hasComplexityLevel,Low
23096_7da0f913,hasTopology,Sparse
23096_7da0f913,hasStructure,Asymmetric
22072_5163223a,hasMaterial,Steel
22072_5163223a,belongsToFamily,medium_rotor
22072_5163223a,hasComplexityLevel,Medium
22072_5163223a,hasTopology,Moderate
22072_5163223a,hasStructure,Asymmetric
23120_f7c9092f,hasMaterial,Steel
23120_f7c9092f,belongsToFamily,medium_rotor
23120_f7c9092f,hasComplexityLevel,Medium
23120_f7c9092f,hasTopology,Moderate
23120_f7c9092f,hasStructure,Asymmetric
23438_b1ef78f4,hasMaterial,Steel
23438_b1ef78f4,belongsToFamily,symmetric_rotor
23438_b1ef78f4,hasComplexityLevel,Medium
23438_b1ef78f4,hasTopology,Sparse
23438_b1ef78f4,hasStructure,Symmetric
22678_ff42f120,hasMaterial,Steel
22678_ff42f120,belongsToFamily,symmetric_rotor
22678_ff42f120,hasComplexityLevel,Medium
22678_ff42f120,hasTopology,Moderate
22678_ff42f120,hasStructure,Symmetric
23194_b675acc0,hasMaterial,Brass
23194_b675acc0,belongsToFamily,simple_rotor
23194_b675acc0,hasComplexityLevel,Low
23194_b675acc0,hasTopology,Sparse
23194_b675acc0,hasStructure,Asymmetric
20406_dacb0300,hasMaterial,"Steel, Mild"
20406_dacb0300,belongsToFamily,simple_rotor
20406_dacb0300,hasComplexityLevel,Low
20406_dacb0300,hasTopology,Sparse
20406_dacb0300,hasStructure,Asymmetric
22228_1c82530b,hasMaterial,Steel
22228_1c82530b,belongsToFamily,medium_rotor
22228_1c82530b,hasComplexityLevel,Medium
22228_1c82530b,hasTopology,Moderate
22228_1c82530b,hasStructure,Asymmetric
23199_75dc1efd,hasMaterial,Steel
23199_75dc1efd,belongsToFamily,simple_rotor
23199_75dc1efd,hasComplexityLevel,Low
23199_75dc1efd,hasTopology,Sparse
23199_75dc1efd,hasStructure,Asymmetric
23310_7daded69,hasMaterial,Steel
23310_7daded69,belongsToFamily,high_complexity_rotor
23310_7daded69,hasComplexityLevel,High
23310_7daded69,hasTopology,Dense
23310_7daded69,hasStructure,Symmetric
21923_41fa6eda,hasMaterial,"Steel, Iron, Cast"
21923_41fa6eda,belongsToFamily,medium_rotor
21923_41fa6eda,hasComplexityLevel,Medium
21923_41fa6eda,hasTopology,Moderate
21923_41fa6eda,hasStructure,Asymmetric
20788_d25efea2,hasMaterial,Steel
20788_d25efea2,belongsToFamily,medium_rotor
20788_d25efea2,hasComplexityLevel,Medium
20788_d25efea2,hasTopology,Moderate
20788_d25efea2,hasStructure,Asymmetric
20340_86125547,hasMaterial,ABS Plastic
20340_86125547,belongsToFamily,simple_rotor
20340_86125547,hasComplexityLevel,Low
20340_86125547,hasTopology,Sparse
20340_86125547,hasStructure,Asymmetric
21958_e48ddf4e,hasMaterial,Steel
21958_e48ddf4e,belongsToFamily,symmetric_rotor
21958_e48ddf4e,hasComplexityLevel,Medium
21958_e48ddf4e,hasTopology,Moderate
21958_e48ddf4e,hasStructure,Symmetric
16550_e88d6986,hasMaterial,Steel
16550_e88d6986,belongsToFamily,simple_rotor
16550_e88d6986,hasComplexityLevel,Low
16550_e88d6986,hasTopology,Sparse
16550_e88d6986,hasStructure,Asymmetric
21358_a69a36f3,hasMaterial,Steel
21358_a69a36f3,belongsToFamily,medium_rotor
21358_a69a36f3,hasComplexityLevel,Medium
21358_a69a36f3,hasTopology,Moderate
21358_a69a36f3,hasStructure,Asymmetric
20701_6dcbc975,hasMaterial,Steel
20701_6dcbc975,belongsToFamily,high_complexity_rotor
20701_6dcbc975,hasComplexityLevel,High
20701_6dcbc975,hasTopology,Dense
20701_6dcbc975,hasStructure,Asymmetric
21924_bbd9f7a9,hasMaterial,Steel
21924_bbd9f7a9,belongsToFamily,high_complexity_rotor
