query_assembly,query_family,rank,retrieved_assembly,retrieved_family,similarity,correct
22474_b10fea1a,topo_complex,6,23480_3f7a8d50,topo_minimal,0.999939,False
22474_b10fea1a,topo_complex,7,23176_1bf2a2d5,topo_complex,0.999934,True
22474_b10fea1a,topo_complex,8,23252_ef165bed,topo_complex,0.99993,True
22474_b10fea1a,topo_complex,9,21590_7d092186,topo_complex,0.999925,True
22474_b10fea1a,topo_complex,10,21923_41fa6eda,topo_moderate,0.999915,False
19051_26735260,topo_connected,1,22298_51433023,topo_connected,0.999962,True
19051_26735260,topo_connected,2,22193_c8773ded,topo_connected,0.999876,True
19051_26735260,topo_connected,3,21809_8bd6b10e,topo_complex,0.999665,False
19051_26735260,topo_connected,4,21093_1bda9bbe,topo_isolated,0.999627,False
19051_26735260,topo_connected,5,21557_53eafe15,topo_complex,0.999587,False
19051_26735260,topo_connected,6,20430_975b8dcf,topo_moderate,0.999569,False
19051_26735260,topo_connected,7,22827_f33929ec,topo_complex,0.999499,False
19051_26735260,topo_connected,8,22787_49022c32,topo_complex,0.999432,False
19051_26735260,topo_connected,9,23048_8a1a5553,topo_complex,0.999398,False
19051_26735260,topo_connected,10,20636_ca9eb29a,topo_connected,0.999281,True
20332_0c2a24aa,topo_minimal,1,20429_4c909f3f,topo_isolated,1.0,False
20332_0c2a24aa,topo_minimal,2,22839_113f2990,topo_minimal,1.0,True
20332_0c2a24aa,topo_minimal,3,20241_ccb70dc8,topo_isolated,1.0,False
20332_0c2a24aa,topo_minimal,4,20241_8c0d3f83,topo_isolated,1.0,False
20332_0c2a24aa,topo_minimal,5,21119_4f5c95a6,topo_minimal,1.0,True
20332_0c2a24aa,topo_minimal,6,21139_cd619b26,topo_minimal,1.0,True
20332_0c2a24aa,topo_minimal,7,20804_0dcacc66,topo_minimal,1.0,True
20332_0c2a24aa,topo_minimal,8,22142_7891a26a,topo_minimal,1.0,True
20332_0c2a24aa,topo_minimal,9,20898_5f5b9bc7,topo_minimal,1.0,True
20332_0c2a24aa,topo_minimal,10,23199_75dc1efd,topo_minimal,1.0,True
20807_88c198d5,topo_isolated,1,20989_a261efa3,topo_isolated,1.0,True
20807_88c198d5,topo_isolated,2,21665_2e14b6ff,topo_isolated,1.0,True
20807_88c198d5,topo_isolated,3,22283_36ba29c9,topo_minimal,0.999999,False
20807_88c198d5,topo_isolated,4,22129_48b47c52,topo_minimal,0.999999,False
20807_88c198d5,topo_isolated,5,22508_6bb410af,topo_minimal,0.999999,False
20807_88c198d5,topo_isolated,6,20216_89b90993,topo_minimal,0.999999,False
20807_88c198d5,topo_isolated,7,22147_12995368,topo_moderate,0.999998,False
20807_88c198d5,topo_isolated,8,20989_885bd9b9,topo_minimal,0.999998,False
20807_88c198d5,topo_isolated,9,22304_33009be6,topo_isolated,0.999997,True
20807_88c198d5,topo_isolated,10,20438_5f344b00,topo_isolated,0.999997,True
21825_ce32b0a0,topo_minimal,1,23103_43bde2a6,topo_minimal,1.0,True
21825_ce32b0a0,topo_minimal,2,20822_5bb36119,topo_isolated,1.0,False
21825_ce32b0a0,topo_minimal,3,22367_b4a67e61,topo_minimal,0.999999,True
21825_ce32b0a0,topo_minimal,4,21564_fa5b2db7,topo_isolated,0.999998,False
21825_ce32b0a0,topo_minimal,5,22047_5a090f16,topo_isolated,0.999998,False
21825_ce32b0a0,topo_minimal,6,21810_718ae2fe,topo_moderate,0.999998,False
21825_ce32b0a0,topo_minimal,7,21990_7bb6efcf,topo_isolated,0.999998,False
21825_ce32b0a0,topo_minimal,8,20731_fbdc7731,topo_moderate,0.999997,False
21825_ce32b0a0,topo_minimal,9,22140_9cda24cc,topo_minimal,0.999997,True
21825_ce32b0a0,topo_minimal,10,22241_535ad84b,topo_isolated,0.999996,False
23366_cc0bc28e,topo_minimal,1,21625_d5d4c9a7,topo_moderate,0.999999,False
23366_cc0bc28e,topo_minimal,2,22074_c0265b0d,topo_moderate,0.999999,False
23366_cc0bc28e,topo_minimal,3,22062_2d6b3b72,topo_minimal,0.999998,True
23366_cc0bc28e,topo_minimal,4,22061_b50b6b66,topo_isolated,0.999998,False
23366_cc0bc28e,topo_minimal,5,22224_1e749c32,topo_moderate,0.999998,False
23366_cc0bc28e,topo_minimal,6,20285_b64b1a7e,topo_minimal,0.999993,True
23366_cc0bc28e,topo_minimal,7,21715_53df62c9,topo_minimal,0.999987,True
23366_cc0bc28e,topo_minimal,8,23238_3c864758,topo_moderate,0.999986,False
23366_cc0bc28e,topo_minimal,9,21048_75cc125c,topo_complex,0.999984,False
23366_cc0bc28e,topo_minimal,10,21737_87d83240,topo_moderate,0.99998,False
22136_a539c50b,topo_isolated,1,21862_ec534e16,topo_minimal,1.0,False
22136_a539c50b,topo_isolated,2,20806_ca60b7ae,topo_minimal,1.0,False
22136_a539c50b,topo_isolated,3,20429_9dd95c38,topo_isolated,1.0,True
22136_a539c50b,topo_isolated,4,20451_557fe5cd,topo_minimal,0.999999,False
22136_a539c50b,topo_isolated,5,20451_84d8b290,topo_minimal,0.999999,False
22136_a539c50b,topo_isolated,6,20384_767d849a,topo_minimal,0.999999,False
22136_a539c50b,topo_isolated,7,22154_24342da4,topo_isolated,0.999999,True
22136_a539c50b,topo_isolated,8,20946_6573271d,topo_isolated,0.999996,True
22136_a539c50b,topo_isolated,9,22147_12995368,topo_moderate,0.999996,False
22136_a539c50b,topo_isolated,10,22508_6bb410af,topo_minimal,0.999996,False
20414_a33bd0d7,topo_moderate,1,22681_124bf3a9,topo_moderate,1.0,True
20414_a33bd0d7,topo_moderate,2,21737_87d83240,topo_moderate,0.999998,True
20414_a33bd0d7,topo_moderate,3,21600_0027c6fc,topo_moderate,0.999997,True
20414_a33bd0d7,topo_moderate,4,20421_83f66ddc,topo_minimal,0.999997,False
20414_a33bd0d7,topo_moderate,5,23238_3c864758,topo_moderate,0.999994,True
20414_a33bd0d7,topo_moderate,6,21048_75cc125c,topo_complex,0.999991,False
20414_a33bd0d7,topo_moderate,7,22078_1758e9fc,topo_moderate,0.99999,True
20414_a33bd0d7,topo_moderate,8,20815_b3d9e6c9,topo_minimal,0.999981,False
20414_a33bd0d7,topo_moderate,9,22224_1e749c32,topo_moderate,0.999979,True
20414_a33bd0d7,topo_moderate,10,23354_8182b4eb,topo_isolated,0.999979,False
22196_0deb2e34,topo_connected,1,22196_e5bf8c9d,topo_connected,0.99999,True
22196_0deb2e34,topo_connected,2,22197_66c5655e,topo_connected,0.999989,True
22196_0deb2e34,topo_connected,3,22197_94c66357,topo_moderate,0.999886,False
22196_0deb2e34,topo_connected,4,23318_65e3a7c9,topo_minimal,0.998882,False
22196_0deb2e34,topo_connected,5,20676_9715ec9c,topo_minimal,0.998526,False
22196_0deb2e34,topo_connected,6,23414_f7d4a688,topo_isolated,0.996993,False
22196_0deb2e34,topo_connected,7,23322_8f85d82d,topo_moderate,0.974999,False
22196_0deb2e34,topo_connected,8,21390_4d1e2d9c,topo_moderate,0.974999,False
22196_0deb2e34,topo_connected,9,23043_c0827516,topo_moderate,0.974989,False
22196_0deb2e34,topo_connected,10,21552_4e9c19b1,topo_moderate,0.974987,False
23273_8f301ce3,topo_moderate,1,20818_098cad7c,topo_complex,0.999996,False
23273_8f301ce3,topo_moderate,2,21805_2ba39d00,topo_complex,0.999943,False
23273_8f301ce3,topo_moderate,3,23378_8d6426ae,topo_moderate,0.999941,True
23273_8f301ce3,topo_moderate,4,23154_7c74d190,topo_connected,0.999876,False
23273_8f301ce3,topo_moderate,5,22278_12f1fb79,topo_minimal,0.999793,False
23273_8f301ce3,topo_moderate,6,20279_aed6b3b3,topo_complex,0.999338,False
23273_8f301ce3,topo_moderate,7,21722_68aeba65,topo_complex,0.998958,False
23273_8f301ce3,topo_moderate,8,22306_c3dca308,topo_complex,0.998124,False
23273_8f301ce3,topo_moderate,9,22211_b1ee53f0,topo_connected,0.997496,False
23273_8f301ce3,topo_moderate,10,20959_d4905d19,topo_complex,0.997454,False
21063_037107dc,topo_isolated,1,21024_9be3d461,topo_moderate,0.999883,False
21063_037107dc,topo_isolated,2,20500_e88d8065,topo_connected,0.999853,False
21063_037107dc,topo_isolated,3,19566_19d85d3b,topo_complex,0.999847,False
21063_037107dc,topo_isolated,4,23251_3eb3d2e6,topo_minimal,0.999778,False
21063_037107dc,topo_isolated,5,23282_a1b17daa,topo_complex,0.999777,False
21063_037107dc,topo_isolated,6,23495_6366269c,topo_connected,0.999773,False
21063_037107dc,topo_isolated,7,20622_38dd90d0,topo_complex,0.99976,False
21063_037107dc,topo_isolated,8,23226_8d1b5098,topo_connected,0.999758,False
21063_037107dc,topo_isolated,9,22056_79373464,topo_complex,0.999716,False
21063_037107dc,topo_isolated,10,20787_ed64ff5e,topo_moderate,0.999697,False
23351_6104d55d,topo_moderate,1,16550_e88d6986,topo_minimal,1.0,False
23351_6104d55d,topo_moderate,2,20994_9c88b1ba,topo_minimal,1.0,False
23351_6104d55d,topo_moderate,3,22472_f65d3470,topo_isolated,1.0,False
23351_6104d55d,topo_moderate,4,23163_7b143a6f,topo_moderate,1.0,True
23351_6104d55d,topo_moderate,5,20342_c140780b,topo_isolated,1.0,False
23351_6104d55d,topo_moderate,6,20478_c02790cb,topo_minimal,1.0,False
23351_6104d55d,topo_moderate,7,20259_de1ab632,topo_minimal,1.0,False
23351_6104d55d,topo_moderate,8,22178_976d2411,topo_minimal,0.999999,False
23351_6104d55d,topo_moderate,9,21495_ebbbd369,topo_moderate,0.999999,True
23351_6104d55d,topo_moderate,10,21459_a9de5e5b,topo_isolated,0.999999,False
21236_b696e901,topo_complex,1,20746_57a7b346,topo_complex,0.999901,True
21236_b696e901,topo_complex,2,20246_40be7668,topo_moderate,0.999486,False
21236_b696e901,topo_complex,3,20870_dedaef5b,topo_complex,0.998281,True
21236_b696e901,topo_complex,4,21718_1551037b,topo_moderate,0.997946,False
21236_b696e901,topo_complex,5,20952_b8a54213,topo_complex,0.996486,True
21236_b696e901,topo_complex,6,20351_dc6e4e1e,topo_connected,0.99243,False
21236_b696e901,topo_complex,7,23376_9b48819a,topo_minimal,0.991749,False
21236_b696e901,topo_complex,8,21352_d60bc953,topo_minimal,0.988657,False
21236_b696e901,topo_complex,9,21450_ea24ffcc,topo_connected,0.987475,False
21236_b696e901,topo_complex,10,21926_b4c7068b,topo_complex,0.985619,True
23321_c9497b79,topo_moderate,1,23408_e5fd25ba,topo_moderate,1.0,True
23321_c9497b79,topo_moderate,2,21184_971559b6,topo_connected,0.999998,False
23321_c9497b79,topo_moderate,3,22378_234fea2c,topo_moderate,0.999998,True
23321_c9497b79,topo_moderate,4,20406_dacb0300,topo_moderate,0.999996,True
23321_c9497b79,topo_moderate,5,21611_1d3ff1b6,topo_isolated,0.999996,False
23321_c9497b79,topo_moderate,6,21848_0fff9631,topo_isolated,0.999994,False
23321_c9497b79,topo_moderate,7,21613_d57e983a,topo_isolated,0.999992,False
23321_c9497b79,topo_moderate,8,21617_ddd3657b,topo_isolated,0.999991,False
23321_c9497b79,topo_moderate,9,23440_5956321f,topo_isolated,0.999991,False
23321_c9497b79,topo_moderate,10,21619_19435db0,topo_isolated,0.999991,False
21351_675c66b1,topo_moderate,1,23226_8d1b5098,topo_connected,0.999914,False
21351_675c66b1,topo_moderate,2,20787_ed64ff5e,topo_moderate,0.999909,True
21351_675c66b1,topo_moderate,3,22081_ab3124af,topo_complex,0.999857,False
21351_675c66b1,topo_moderate,4,20622_38dd90d0,topo_complex,0.99984,False
21351_675c66b1,topo_moderate,5,22535_0ba01cc9,topo_complex,0.999827,False
21351_675c66b1,topo_moderate,6,21024_9be3d461,topo_moderate,0.999785,True
21351_675c66b1,topo_moderate,7,22056_79373464,topo_complex,0.999773,False
21351_675c66b1,topo_moderate,8,20500_e88d8065,topo_connected,0.999734,False
21351_675c66b1,topo_moderate,9,21986_67c5509a,topo_complex,0.999701,False
21351_675c66b1,topo_moderate,10,22890_4ecfa491,topo_connected,0.999622,False
20675_66ac9773,topo_complex,1,20799_213bf924,topo_complex,0.999505,True
20675_66ac9773,topo_complex,2,22125_e3a4cad4,topo_complex,0.999116,True
20675_66ac9773,topo_complex,3,22415_658c81dd,topo_complex,0.997798,True
20675_66ac9773,topo_complex,4,20546_87dbd755,topo_complex,0.987993,True
20675_66ac9773,topo_complex,5,21647_6b6cca6f,topo_complex,0.983535,True
20675_66ac9773,topo_complex,6,23511_8651ac1f,topo_connected,0.97858,False
20675_66ac9773,topo_complex,7,22717_08784417,topo_connected,0.977225,False
20675_66ac9773,topo_complex,8,21859_35124f79,topo_complex,0.97207,True
20675_66ac9773,topo_complex,9,22404_66db7dd7,topo_connected,0.961533,False
20675_66ac9773,topo_complex,10,20544_43691724,topo_complex,0.958976,True
23238_3c864758,topo_moderate,1,20421_83f66ddc,topo_minimal,0.999998,False
23238_3c864758,topo_moderate,2,21737_87d83240,topo_moderate,0.999998,True
23238_3c864758,topo_moderate,3,21600_0027c6fc,topo_moderate,0.999997,True
23238_3c864758,topo_moderate,4,21048_75cc125c,topo_complex,0.999997,False
23238_3c864758,topo_moderate,5,22681_124bf3a9,topo_moderate,0.999996,True
23238_3c864758,topo_moderate,6,22224_1e749c32,topo_moderate,0.999995,True
23238_3c864758,topo_moderate,7,22078_1758e9fc,topo_moderate,0.999994,True
23238_3c864758,topo_moderate,8,20414_a33bd0d7,topo_moderate,0.999994,True
23238_3c864758,topo_moderate,9,22062_2d6b3b72,topo_minimal,0.999991,False
23238_3c864758,topo_moderate,10,22061_b50b6b66,topo_isolated,0.999987,False
20193_2da4f0a0,topo_minimal,1,21459_a9de5e5b,topo_isolated,1.0,False
20193_2da4f0a0,topo_minimal,2,21495_ebbbd369,topo_moderate,1.0,False
20193_2da4f0a0,topo_minimal,3,22844_9b75b8e0,topo_moderate,1.0,False
20193_2da4f0a0,topo_minimal,4,20951_2918f2fa,topo_moderate,1.0,False
20193_2da4f0a0,topo_minimal,5,21062_c4ed6d45,topo_minimal,1.0,True
20193_2da4f0a0,topo_minimal,6,22075_12b129d5,topo_isolated,1.0,False
20193_2da4f0a0,topo_minimal,7,21806_616e985a,topo_isolated,1.0,False
20193_2da4f0a0,topo_minimal,8,22133_465d7a91,topo_isolated,1.0,False
20193_2da4f0a0,topo_minimal,9,20934_fe7fbd78,topo_isolated,1.0,False
20193_2da4f0a0,topo_minimal,10,21630_316322ff,topo_isolated,1.0,False
23473_1dfa6e40,topo_complex,1,22776_facf9bcf,topo_complex,0.999996,True
23473_1dfa6e40,topo_complex,2,22040_6461a147,topo_connected,0.999995,False
23473_1dfa6e40,topo_complex,3,23028_2ca87745,topo_connected,0.999994,False
23473_1dfa6e40,topo_complex,4,22778_7d85debd,topo_complex,0.999992,True
23473_1dfa6e40,topo_complex,5,20141_b9376856,topo_moderate,0.999992,False
23473_1dfa6e40,topo_complex,6,22832_731d3b9f,topo_complex,0.999987,True
23473_1dfa6e40,topo_complex,7,22987_37973191,topo_complex,0.999984,True
23473_1dfa6e40,topo_complex,8,22126_e1cca10f,topo_connected,0.999983,False
23473_1dfa6e40,topo_complex,9,21974_1997ebc3,topo_moderate,0.999982,False
23473_1dfa6e40,topo_complex,10,21858_f1409ea2,topo_complex,0.999981,True
21709_4dd88551,topo_connected,1,21697_06656699,topo_connected,0.999988,True
21709_4dd88551,topo_connected,2,21121_1e9e7540,topo_complex,0.999988,False
21709_4dd88551,topo_connected,3,23233_ac09e2e5,topo_complex,0.999968,False
21709_4dd88551,topo_connected,4,22417_4a15d62e,topo_connected,0.999964,True
21709_4dd88551,topo_connected,5,21849_a5f563a6,topo_complex,0.999954,False
21709_4dd88551,topo_connected,6,21352_c1101acb,topo_moderate,0.99995,False
21709_4dd88551,topo_connected,7,22070_fd1b8e5e,topo_connected,0.999944,True
21709_4dd88551,topo_connected,8,23467_9f431540,topo_moderate,0.999934,False
21709_4dd88551,topo_connected,9,21845_dff8b3a1,topo_complex,0.999924,False
21709_4dd88551,topo_connected,10,20643_71ad3d26,topo_minimal,0.999921,False
20646_4cd14a72,topo_moderate,1,22589_2c8f7c0b,topo_minimal,0.999999,False
20646_4cd14a72,topo_moderate,2,21391_78fc6345,topo_moderate,0.999999,True
20646_4cd14a72,topo_moderate,3,23341_d5ead6d2,topo_moderate,0.999999,True
20646_4cd14a72,topo_moderate,4,21175_85118898,topo_moderate,0.999999,True
20646_4cd14a72,topo_moderate,5,22377_d490f505,topo_moderate,0.999999,True
20646_4cd14a72,topo_moderate,6,21469_abec26c4,topo_moderate,0.999998,True
20646_4cd14a72,topo_moderate,7,23103_66470b7e,topo_moderate,0.999998,True
20646_4cd14a72,topo_moderate,8,21573_31a18ad0,topo_moderate,0.999998,True
20646_4cd14a72,topo_moderate,9,21882_795be793,topo_moderate,0.999998,True
20646_4cd14a72,topo_moderate,10,21588_0c48dc5f,topo_moderate,0.999998,True
21588_0c48dc5f,topo_moderate,1,20647_cea2e07c,topo_moderate,1.0,True
21588_0c48dc5f,topo_moderate,2,22895_4533b542,topo_moderate,1.0,True
21588_0c48dc5f,topo_moderate,3,22891_b8c84495,topo_moderate,0.999999,True
21588_0c48dc5f,topo_moderate,4,22589_2c8f7c0b,topo_minimal,0.999999,False
21588_0c48dc5f,topo_moderate,5,21051_5d118b91,topo_minimal,0.999998,False
21588_0c48dc5f,topo_moderate,6,23341_d5ead6d2,topo_moderate,0.999998,True
21588_0c48dc5f,topo_moderate,7,21391_78fc6345,topo_moderate,0.999998,True
21588_0c48dc5f,topo_moderate,8,21469_abec26c4,topo_moderate,0.999998,True
21588_0c48dc5f,topo_moderate,9,20813_726b2714,topo_minimal,0.999998,False
21588_0c48dc5f,topo_moderate,10,20646_4cd14a72,topo_moderate,0.999998,True
23377_690165aa,topo_connected,1,21134_7aa7cd89,topo_complex,0.999925,False
23377_690165aa,topo_connected,2,21300_ec7da33e,topo_connected,0.999892,True
23377_690165aa,topo_connected,3,21977_ce9f4e71,topo_moderate,0.999863,False
23377_690165aa,topo_connected,4,21839_a8eb6d34,topo_isolated,0.999841,False
23377_690165aa,topo_connected,5,22211_b1ee53f0,topo_connected,0.999811,True
23377_690165aa,topo_connected,6,20959_d4905d19,topo_complex,0.99974,False
23377_690165aa,topo_connected,7,22306_c3dca308,topo_complex,0.999581,False
23377_690165aa,topo_connected,8,21182_a480d230,topo_connected,0.999394,True
23377_690165aa,topo_connected,9,22419_dfeb5d33,topo_complex,0.999316,False
23377_690165aa,topo_connected,10,22065_0d414124,topo_moderate,0.999188,False
23468_a0bfb573,topo_complex,1,20237_06b27bf5,topo_moderate,0.999999,False
23468_a0bfb573,topo_complex,2,22399_97987ada,topo_isolated,0.999999,False
23468_a0bfb573,topo_complex,3,21490_d07ff9f8,topo_complex,0.999968,True
23468_a0bfb573,topo_complex,4,21836_5bc91e49,topo_moderate,0.999943,False
23468_a0bfb573,topo_complex,5,21828_21ab2114,topo_isolated,0.999941,False
23468_a0bfb573,topo_complex,6,22365_a4eb929c,topo_moderate,0.999939,False
23468_a0bfb573,topo_complex,7,23259_d655fcc1,topo_moderate,0.999927,False
23468_a0bfb573,topo_complex,8,20502_58b65de9,topo_connected,0.999918,False
23468_a0bfb573,topo_complex,9,22414_14ead4a3,topo_complex,0.999915,True
23468_a0bfb573,topo_complex,10,22654_4c426b0f,topo_moderate,0.999852,False
20468_1c33550a,topo_minimal,1,21140_8d150c65,topo_minimal,1.0,True
20468_1c33550a,topo_minimal,2,20803_473c87ac,topo_isolated,1.0,False
20468_1c33550a,topo_minimal,3,22014_5880c417,topo_moderate,1.0,False
20468_1c33550a,topo_minimal,4,20741_c337946f,topo_minimal,1.0,True
20468_1c33550a,topo_minimal,5,22135_2aa77ff2,topo_isolated,0.999999,False
20468_1c33550a,topo_minimal,6,22746_920025a0,topo_moderate,0.999999,False
20468_1c33550a,topo_minimal,7,21976_807c9b26,topo_minimal,0.999999,True
20468_1c33550a,topo_minimal,8,22653_58d6287d,topo_isolated,0.999999,False
20468_1c33550a,topo_minimal,9,21265_7329c813,topo_moderate,0.999999,False
20468_1c33550a,topo_minimal,10,23311_ad36a9ec,topo_minimal,0.999999,True
21176_b5c72bfb,topo_moderate,1,20970_d20c6c35,topo_connected,0.999966,False
21176_b5c72bfb,topo_moderate,2,20926_4c0f33f6,topo_minimal,0.997848,False
21176_b5c72bfb,topo_moderate,3,23221_42f37ae3,topo_moderate,0.974999,True
21176_b5c72bfb,topo_moderate,4,22095_af226cbc,topo_complex,0.974999,False
21176_b5c72bfb,topo_moderate,5,21961_1a090a8b,topo_isolated,0.974997,False
21176_b5c72bfb,topo_moderate,6,22141_5db99710,topo_moderate,0.974997,True
21176_b5c72bfb,topo_moderate,7,20682_e208cc63,topo_isolated,0.974997,False
21176_b5c72bfb,topo_moderate,8,22057_4947db57,topo_minimal,0.974996,False
21176_b5c72bfb,topo_moderate,9,21467_67965037,topo_complex,0.974992,False
21176_b5c72bfb,topo_moderate,10,21186_d1698d8c,topo_complex,0.974992,False
23252_ef165bed,topo_complex,1,21923_41fa6eda,topo_moderate,0.999995,False
23252_ef165bed,topo_complex,2,20788_d25efea2,topo_connected,0.999995,False
23252_ef165bed,topo_complex,3,21816_3891a442,topo_complex,0.999995,True
23252_ef165bed,topo_complex,4,23132_1847c4ef,topo_complex,0.999989,True
23252_ef165bed,topo_complex,5,23480_3f7a8d50,topo_minimal,0.999988,False
23252_ef165bed,topo_complex,6,21779_b99623fc,topo_connected,0.999986,False
23252_ef165bed,topo_complex,7,20755_4b5e61bf,topo_connected,0.999986,False
23252_ef165bed,topo_complex,8,23451_14c8d09e,topo_connected,0.999983,False
23252_ef165bed,topo_complex,9,22448_1f21757a,topo_connected,0.999979,False
23252_ef165bed,topo_complex,10,20779_fc5a7c3d,topo_connected,0.999978,False
21164_de08f61e,topo_connected,1,20389_c835706f,topo_moderate,0.998346,False
21164_de08f61e,topo_connected,2,20421_38b63ca5,topo_complex,0.997842,False
21164_de08f61e,topo_connected,3,22266_078a1f68,topo_complex,0.997708,False
21164_de08f61e,topo_connected,4,20421_49bd1188,topo_connected,0.993106,True
21164_de08f61e,topo_connected,5,22232_cb53774e,topo_connected,0.989461,True
21164_de08f61e,topo_connected,6,20520_7e357152,topo_isolated,0.988132,False
21164_de08f61e,topo_connected,7,22630_b6010fff,topo_connected,0.974955,True
21164_de08f61e,topo_connected,8,23380_abffc859,topo_complex,0.974933,False
21164_de08f61e,topo_connected,9,22666_bdaa1303,topo_complex,0.974917,False
21164_de08f61e,topo_connected,10,23368_648717d8,topo_complex,0.974853,False
