QueryAssembly,RetrievedAssembly,OntologySimilarity
23422_f214bd4d,23123_f35404c4,0.7999999999999999
23422_f214bd4d,21718_1551037b,0.7999999999999999
23422_f214bd4d,22670_9353c710,0.7999999999999999
23422_f214bd4d,22079_31335df2,0.7999999999999999
23343_f000bdae,21599_80057f94,1.0
23343_f000bdae,21615_f2ecc6e8,1.0
23343_f000bdae,22227_aca28ff2,1.0
23343_f000bdae,23369_447545f6,1.0
23343_f000bdae,23321_c9497b79,1.0
23161_e7f63a9f,23156_7788f78a,1.0
23161_e7f63a9f,21063_037107dc,0.7999999999999999
23161_e7f63a9f,22405_20f11d58,0.7999999999999999
23161_e7f63a9f,23495_6366269c,0.7999999999999999
23161_e7f63a9f,20668_b2f2633e,0.7999999999999999
22011_0832eefe,22092_897b0ffa,1.0
22011_0832eefe,22778_7d85debd,1.0
22011_0832eefe,22040_6461a147,1.0
22011_0832eefe,21923_41fa6eda,1.0
22011_0832eefe,22577_cd96733e,0.7999999999999999
22214_b098105d,22377_d490f505,1.0
22214_b098105d,21848_0fff9631,1.0
22214_b098105d,22891_b8c84495,1.0
22214_b098105d,23199_75dc1efd,1.0
22214_b098105d,22378_234fea2c,1.0
22046_fe3bae6e,23318_65e3a7c9,0.7999999999999999
22046_fe3bae6e,22199_8ec9eeb2,0.7999999999999999
22046_fe3bae6e,22586_ff3651b2,0.7999999999999999
22046_fe3bae6e,21816_3891a442,0.7999999999999999
22046_fe3bae6e,21912_3f74887c,0.7999999999999999
23204_ff1672a9,23226_8d1b5098,1.0
23204_ff1672a9,23123_f35404c4,1.0
23204_ff1672a9,21741_c6faf98e,1.0
23204_ff1672a9,23282_a1b17daa,1.0
23204_ff1672a9,22056_79373464,1.0
21529_93e51dd9,20176_a02bde39,0.7999999999999999
21529_93e51dd9,22577_cd96733e,0.7999999999999999
21529_93e51dd9,22066_308cdcfe,0.7999999999999999
21529_93e51dd9,23305_2662b29a,0.7999999999999999
21529_93e51dd9,22017_6d3be48d,0.7999999999999999
20429_419c4cdd,20451_84d8b290,1.0
20429_419c4cdd,20989_a261efa3,1.0
20429_419c4cdd,20216_89b90993,1.0
20429_419c4cdd,20451_557fe5cd,1.0
20429_419c4cdd,20989_885bd9b9,1.0
20241_8c0d3f83,20193_2da4f0a0,1.0
20241_8c0d3f83,20488_589ac9c0,1.0
20241_8c0d3f83,20495_e8e7e80c,1.0
20241_8c0d3f83,20429_4c909f3f,1.0
20241_8c0d3f83,20259_de1ab632,1.0
20440_27177360,20176_a02bde39,1.0
20440_27177360,22040_6461a147,0.7999999999999999
20440_27177360,22066_308cdcfe,0.7999999999999999
20440_27177360,23363_60e39812,0.7999999999999999
20440_27177360,23475_b14d1dc8,0.7999999999999999
20554_abcb705e,22199_8ec9eeb2,1.0
20554_abcb705e,22630_b6010fff,1.0
20554_abcb705e,20592_573e41b2,0.7999999999999999
20554_abcb705e,22372_e91792a1,0.7999999999999999
20554_abcb705e,20989_d1b8b0f8,0.7999999999999999
22135_2aa77ff2,22377_d490f505,1.0
22135_2aa77ff2,21848_0fff9631,1.0
22135_2aa77ff2,22891_b8c84495,1.0
22135_2aa77ff2,23199_75dc1efd,1.0
22135_2aa77ff2,22378_234fea2c,1.0
21204_96d26a7f,22421_19401bdd,1.0
21204_96d26a7f,21805_2ba39d00,1.0
21204_96d26a7f,21121_1e9e7540,1.0
21204_96d26a7f,23155_d7305c5f,1.0
21204_96d26a7f,23101_6aec02ee,1.0
22259_613f9d44,23178_eb4b4280,1.0
22259_613f9d44,22057_4947db57,1.0
22259_613f9d44,21831_54ca67d1,1.0
22259_613f9d44,23259_d655fcc1,1.0
22259_613f9d44,21497_9833a679,1.0
20520_7e357152,20421_49bd1188,1.0
20520_7e357152,20389_c835706f,1.0
20520_7e357152,20421_38b63ca5,1.0
20520_7e357152,22035_101c7ab4,0.7999999999999999
20520_7e357152,22040_6461a147,0.7999999999999999
20802_802b7d69,20810_f6674f2d,1.0
20802_802b7d69,22073_951645ae,0.7999999999999999
20802_802b7d69,21062_c4ed6d45,0.7999999999999999
20802_802b7d69,20951_2918f2fa,0.7999999999999999
20802_802b7d69,23218_02d26ab4,0.7999999999999999
20392_8b23d193,20193_2da4f0a0,1.0
20392_8b23d193,20488_589ac9c0,1.0
20392_8b23d193,20495_e8e7e80c,1.0
20392_8b23d193,20429_4c909f3f,1.0
20392_8b23d193,20259_de1ab632,1.0
22178_976d2411,22377_d490f505,1.0
22178_976d2411,21848_0fff9631,1.0
22178_976d2411,22891_b8c84495,1.0
22178_976d2411,23199_75dc1efd,1.0
22178_976d2411,22378_234fea2c,1.0
22710_77324fc2,22162_439af02a,1.0
22710_77324fc2,21390_4d1e2d9c,1.0
22710_77324fc2,23380_abffc859,1.0
22710_77324fc2,21563_c72d37a2,1.0
22710_77324fc2,22085_e039a7d3,1.0
20245_f1b25d43,20745_3e22ad07,1.0
20245_f1b25d43,22417_4a15d62e,1.0
20245_f1b25d43,22576_d05619d1,0.7999999999999999
20245_f1b25d43,23233_ac09e2e5,0.7999999999999999
20245_f1b25d43,22428_c1ffa51a,0.7999999999999999
22617_a286f13c,22162_439af02a,1.0
22617_a286f13c,21390_4d1e2d9c,1.0
22617_a286f13c,23380_abffc859,1.0
22617_a286f13c,21563_c72d37a2,1.0
22617_a286f13c,22085_e039a7d3,1.0
23233_ac09e2e5,22421_19401bdd,1.0
23233_ac09e2e5,21805_2ba39d00,1.0
23233_ac09e2e5,21121_1e9e7540,1.0
23233_ac09e2e5,23155_d7305c5f,1.0
23233_ac09e2e5,23101_6aec02ee,1.0
21469_abec26c4,23158_c7e753c2,0.7999999999999999
21469_abec26c4,20804_0dcacc66,0.7999999999999999
21469_abec26c4,23006_92c5b990,0.7999999999999999
21469_abec26c4,20958_94222947,0.7999999999999999
21469_abec26c4,21761_fdb5f86d,0.7999999999999999
22413_901f5867,23226_8d1b5098,1.0
22413_901f5867,23123_f35404c4,1.0
22413_901f5867,21741_c6faf98e,1.0
22413_901f5867,23282_a1b17daa,1.0
22413_901f5867,23162_7e2f3d77,1.0
22061_b50b6b66,23366_cc0bc28e,0.7999999999999999
22061_b50b6b66,22011_0832eefe,0.7999999999999999
22061_b50b6b66,21695_1f33863f,0.7999999999999999
22061_b50b6b66,21625_d5d4c9a7,0.7999999999999999
22061_b50b6b66,22224_1e749c32,0.7999999999999999
23475_b14d1dc8,22162_439af02a,1.0
23475_b14d1dc8,21390_4d1e2d9c,1.0
23475_b14d1dc8,23380_abffc859,1.0
23475_b14d1dc8,21563_c72d37a2,1.0
23475_b14d1dc8,22085_e039a7d3,1.0
20787_ed64ff5e,22787_49022c32,0.7999999999999999
20787_ed64ff5e,23123_f35404c4,0.7999999999999999
20787_ed64ff5e,21718_1551037b,0.7999999999999999
20787_ed64ff5e,22670_9353c710,0.7999999999999999
20787_ed64ff5e,22079_31335df2,0.7999999999999999
20746_57a7b346,22910_97f0cc18,1.0
20746_57a7b346,23495_6366269c,1.0
20746_57a7b346,22890_4ecfa491,1.0
20746_57a7b346,22900_09de4c7a,1.0
20746_57a7b346,20668_b2f2633e,1.0
23219_40625e2c,23244_34b5f55e,1.0
23219_40625e2c,23211_3aac9c7e,1.0
23219_40625e2c,23210_f535bfd2,1.0
23219_40625e2c,23218_02d26ab4,1.0
23219_40625e2c,23236_d5867507,1.0
22311_553b3456,23178_eb4b4280,1.0
22311_553b3456,22057_4947db57,1.0
22311_553b3456,21831_54ca67d1,1.0
22311_553b3456,23259_d655fcc1,1.0
22311_553b3456,21497_9833a679,1.0
22017_6d3be48d,22162_439af02a,1.0
22017_6d3be48d,21390_4d1e2d9c,1.0
22017_6d3be48d,23380_abffc859,1.0
22017_6d3be48d,21563_c72d37a2,1.0
22017_6d3be48d,22085_e039a7d3,1.0
21091_bbf490e7,22162_439af02a,1.0
21091_bbf490e7,21390_4d1e2d9c,1.0
21091_bbf490e7,23380_abffc859,1.0
21091_bbf490e7,21563_c72d37a2,1.0
21091_bbf490e7,22085_e039a7d3,1.0
23480_3f7a8d50,22162_439af02a,1.0
23480_3f7a8d50,21390_4d1e2d9c,1.0
23480_3f7a8d50,23380_abffc859,1.0
23480_3f7a8d50,21563_c72d37a2,1.0
23480_3f7a8d50,22085_e039a7d3,1.0
20814_5a2be0fb,23158_c7e753c2,0.7999999999999999
20814_5a2be0fb,20804_0dcacc66,0.7999999999999999
20814_5a2be0fb,23006_92c5b990,0.7999999999999999
20814_5a2be0fb,20958_94222947,0.7999999999999999
20814_5a2be0fb,21761_fdb5f86d,0.7999999999999999
22654_4c426b0f,22095_af226cbc,0.7999999999999999
22654_4c426b0f,23127_38d73061,0.7999999999999999
22654_4c426b0f,21133_f9a1614e,0.7999999999999999
22654_4c426b0f,22762_dcbdd14d,0.7999999999999999
22654_4c426b0f,23221_42f37ae3,0.7999999999999999
21594_428d32af,20176_a02bde39,0.7999999999999999
21594_428d32af,22577_cd96733e,0.7999999999999999
21594_428d32af,22066_308cdcfe,0.7999999999999999
21594_428d32af,23305_2662b29a,0.7999999999999999
21594_428d32af,23363_60e39812,0.7999999999999999
22270_c6999138,22377_d490f505,1.0
22270_c6999138,21848_0fff9631,1.0
22270_c6999138,22891_b8c84495,1.0
22270_c6999138,23199_75dc1efd,1.0
22270_c6999138,22378_234fea2c,1.0
21062_c4ed6d45,22377_d490f505,1.0
21062_c4ed6d45,21848_0fff9631,1.0
21062_c4ed6d45,22891_b8c84495,1.0
21062_c4ed6d45,23199_75dc1efd,1.0
21062_c4ed6d45,22378_234fea2c,1.0
21816_3891a442,22162_439af02a,1.0
21816_3891a442,21390_4d1e2d9c,1.0
21816_3891a442,23380_abffc859,1.0
21816_3891a442,21563_c72d37a2,1.0
21816_3891a442,22085_e039a7d3,1.0
21912_3f74887c,20176_a02bde39,0.7999999999999999
21912_3f74887c,22577_cd96733e,0.7999999999999999
21912_3f74887c,22066_308cdcfe,0.7999999999999999
21912_3f74887c,23305_2662b29a,0.7999999999999999
21912_3f74887c,23363_60e39812,0.7999999999999999
22577_cd96733e,22162_439af02a,1.0
22577_cd96733e,21390_4d1e2d9c,1.0
22577_cd96733e,23380_abffc859,1.0
22577_cd96733e,21563_c72d37a2,1.0
22577_cd96733e,22085_e039a7d3,1.0
21590_7d092186,23043_c0827516,1.0
21590_7d092186,20176_a02bde39,0.7999999999999999
21590_7d092186,21912_3f74887c,0.7999999999999999
21590_7d092186,22066_308cdcfe,0.7999999999999999
21590_7d092186,23305_2662b29a,0.7999999999999999
21647_6b6cca6f,23419_ea47995f,0.7999999999999999
21647_6b6cca6f,20546_87dbd755,0.7999999999999999
21647_6b6cca6f,21316_69ed56f5,0.7999999999999999
21647_6b6cca6f,22028_776fbf0d,0.7999999999999999
21647_6b6cca6f,22717_08784417,0.7999999999999999
20342_c140780b,20193_2da4f0a0,1.0
20342_c140780b,20291_42287610,1.0
20342_c140780b,20495_e8e7e80c,1.0
20342_c140780b,20429_4c909f3f,1.0
20342_c140780b,20259_de1ab632,1.0
21982_bdafa78d,23178_eb4b4280,1.0
21982_bdafa78d,22057_4947db57,1.0
21982_bdafa78d,21831_54ca67d1,1.0
21982_bdafa78d,23259_d655fcc1,1.0
21982_bdafa78d,21497_9833a679,1.0
20232_e5b060d9,23158_c7e753c2,0.7999999999999999
20232_e5b060d9,20804_0dcacc66,0.7999999999999999
20232_e5b060d9,23006_92c5b990,0.7999999999999999
20232_e5b060d9,20958_94222947,0.7999999999999999
20232_e5b060d9,21761_fdb5f86d,0.7999999999999999
22852_dc1dbed6,22162_439af02a,1.0
22852_dc1dbed6,21390_4d1e2d9c,1.0
22852_dc1dbed6,23380_abffc859,1.0
22852_dc1dbed6,21563_c72d37a2,1.0
22852_dc1dbed6,22085_e039a7d3,1.0
22666_bdaa1303,20176_a02bde39,0.7999999999999999
22666_bdaa1303,21912_3f74887c,0.7999999999999999
22666_bdaa1303,22066_308cdcfe,0.7999999999999999
22666_bdaa1303,23305_2662b29a,0.7999999999999999
22666_bdaa1303,23363_60e39812,0.7999999999999999
21977_ce9f4e71,22428_c1ffa51a,1.0
21977_ce9f4e71,23154_7c74d190,1.0
21977_ce9f4e71,21849_a5f563a6,1.0
21977_ce9f4e71,21805_2ba39d00,1.0
21977_ce9f4e71,21182_a480d230,1.0
22404_66db7dd7,22787_49022c32,0.7999999999999999
22404_66db7dd7,23282_a1b17daa,0.7999999999999999
22404_66db7dd7,21718_1551037b,0.7999999999999999
22404_66db7dd7,22670_9353c710,0.7999999999999999
22404_66db7dd7,22079_31335df2,0.7999999999999999
22374_aa5bb54d,22377_d490f505,1.0
22374_aa5bb54d,21848_0fff9631,1.0
22374_aa5bb54d,22891_b8c84495,1.0
22374_aa5bb54d,23199_75dc1efd,1.0
22374_aa5bb54d,22378_234fea2c,1.0
22907_ff18dbd5,22377_d490f505,1.0
22907_ff18dbd5,21848_0fff9631,1.0
22907_ff18dbd5,22891_b8c84495,1.0
22907_ff18dbd5,23199_75dc1efd,1.0
22907_ff18dbd5,22378_234fea2c,1.0
20801_0796e2ee,22377_d490f505,1.0
20801_0796e2ee,21848_0fff9631,1.0
20801_0796e2ee,22891_b8c84495,1.0
20801_0796e2ee,23199_75dc1efd,1.0
20801_0796e2ee,22378_234fea2c,1.0
22045_ead71aca,22162_439af02a,1.0
22045_ead71aca,21390_4d1e2d9c,1.0
22045_ead71aca,23380_abffc859,1.0
22045_ead71aca,21563_c72d37a2,1.0
22045_ead71aca,22085_e039a7d3,1.0
23339_87a4d11f,22377_d490f505,1.0
23339_87a4d11f,21848_0fff9631,1.0
23339_87a4d11f,22891_b8c84495,1.0
23339_87a4d11f,23199_75dc1efd,1.0
23339_87a4d11f,22378_234fea2c,1.0
22095_af226cbc,23178_eb4b4280,1.0
22095_af226cbc,22057_4947db57,1.0
22095_af226cbc,21831_54ca67d1,1.0
22095_af226cbc,23259_d655fcc1,1.0
22095_af226cbc,21497_9833a679,1.0
23442_28996649,22377_d490f505,1.0
23442_28996649,21848_0fff9631,1.0
23442_28996649,22891_b8c84495,1.0
23442_28996649,23199_75dc1efd,1.0
23442_28996649,22378_234fea2c,1.0
23028_2ca87745,22162_439af02a,1.0
23028_2ca87745,21390_4d1e2d9c,1.0
23028_2ca87745,23380_abffc859,1.0
23028_2ca87745,21563_c72d37a2,1.0
23028_2ca87745,22085_e039a7d3,1.0
21573_31a18ad0,22377_d490f505,1.0
21573_31a18ad0,21848_0fff9631,1.0
21573_31a18ad0,22891_b8c84495,1.0
21573_31a18ad0,23199_75dc1efd,1.0
21573_31a18ad0,22378_234fea2c,1.0
20592_573e41b2,22162_439af02a,1.0
20592_573e41b2,21377_19909a40,1.0
20592_573e41b2,23214_0c411aa1,1.0
20592_573e41b2,23380_abffc859,1.0
20592_573e41b2,21563_c72d37a2,1.0
22899_5b97e4f5,22377_d490f505,1.0
22899_5b97e4f5,21848_0fff9631,1.0
22899_5b97e4f5,22891_b8c84495,1.0
22899_5b97e4f5,23199_75dc1efd,1.0
22899_5b97e4f5,22378_234fea2c,1.0
22062_2d6b3b72,21625_d5d4c9a7,1.0
22062_2d6b3b72,21695_1f33863f,1.0
22062_2d6b3b72,22224_1e749c32,1.0
22062_2d6b3b72,23238_3c864758,1.0
22062_2d6b3b72,23366_cc0bc28e,1.0
22040_6461a147,22778_7d85debd,1.0
22040_6461a147,21923_41fa6eda,1.0
22040_6461a147,22092_897b0ffa,1.0
22040_6461a147,22011_0832eefe,1.0
22040_6461a147,20899_a8d7c6d5,0.7999999999999999
20293_a1999339,20500_e88d8065,1.0
20293_a1999339,20533_0a3e112b,1.0
20293_a1999339,20165_2b088be5,1.0
20293_a1999339,20622_38dd90d0,1.0
20293_a1999339,20260_4a01a99d,1.0
22910_97f0cc18,22442_7d5c5d5f,1.0
22910_97f0cc18,23048_8a1a5553,1.0
22910_97f0cc18,22890_4ecfa491,1.0
22910_97f0cc18,22900_09de4c7a,1.0
22910_97f0cc18,20746_57a7b346,1.0
20934_fe7fbd78,22053_de30641b,0.7999999999999999
20934_fe7fbd78,21614_5d6afa62,0.7999999999999999
20934_fe7fbd78,21051_5d118b91,0.7999999999999999
20934_fe7fbd78,21469_abec26c4,0.7999999999999999
20934_fe7fbd78,20467_f1fcc009,0.7999999999999999
23379_636204a6,21224_18ba4aba,1.0
23379_636204a6,23480_3f7a8d50,1.0
23379_636204a6,23213_3df3cb34,1.0
23379_636204a6,23505_161e8ec5,1.0
23379_636204a6,20849_9821b6fe,1.0
20803_473c87ac,22377_d490f505,1.0
20803_473c87ac,21848_0fff9631,1.0
20803_473c87ac,22891_b8c84495,1.0
20803_473c87ac,23199_75dc1efd,1.0
20803_473c87ac,22378_234fea2c,1.0
22323_aa6edb8b,20176_a02bde39,0.7999999999999999
22323_aa6edb8b,22228_1c82530b,0.7999999999999999
22323_aa6edb8b,23008_3d1bb7b2,0.7999999999999999
22323_aa6edb8b,23045_a8c4e4bc,0.7999999999999999
22323_aa6edb8b,21706_adfb2ece,0.7999999999999999
22242_4ceddc2b,21859_35124f79,0.7999999999999999
22242_4ceddc2b,23161_e7f63a9f,0.7999999999999999
22242_4ceddc2b,22533_e7298b05,0.7999999999999999
22242_4ceddc2b,23144_88ca00a5,0.7999999999999999
22242_4ceddc2b,23226_8d1b5098,0.7999999999999999
23271_f833d903,23226_8d1b5098,1.0
23271_f833d903,23123_f35404c4,1.0
23271_f833d903,21741_c6faf98e,1.0
23271_f833d903,23282_a1b17daa,1.0
23271_f833d903,23162_7e2f3d77,1.0
23121_cbdf3ebc,21224_18ba4aba,1.0
23121_cbdf3ebc,23480_3f7a8d50,1.0
23121_cbdf3ebc,23213_3df3cb34,1.0
23121_cbdf3ebc,23505_161e8ec5,1.0
23121_cbdf3ebc,20849_9821b6fe,1.0
21519_3e869afd,21700_28d193ac,0.7999999999999999
21519_3e869afd,21425_d0d47a2a,0.7999999999999999
21519_3e869afd,22076_20e8a107,0.7999999999999999
21519_3e869afd,21809_8bd6b10e,0.7999999999999999
21519_3e869afd,21005_9feee615,0.7999999999999999
23008_3d1bb7b2,21224_18ba4aba,1.0
23008_3d1bb7b2,23480_3f7a8d50,1.0
23008_3d1bb7b2,23213_3df3cb34,1.0
23008_3d1bb7b2,23505_161e8ec5,1.0
23008_3d1bb7b2,20849_9821b6fe,1.0
20500_e88d8065,20293_a1999339,1.0
20500_e88d8065,20533_0a3e112b,1.0
20500_e88d8065,20165_2b088be5,1.0
20500_e88d8065,20622_38dd90d0,1.0
20500_e88d8065,20260_4a01a99d,1.0
22155_ab18f2b6,23178_eb4b4280,1.0
22155_ab18f2b6,22057_4947db57,1.0
22155_ab18f2b6,21831_54ca67d1,1.0
22155_ab18f2b6,23259_d655fcc1,1.0
22155_ab18f2b6,21497_9833a679,1.0
20430_975b8dcf,21700_28d193ac,0.7999999999999999
20430_975b8dcf,21425_d0d47a2a,0.7999999999999999
20430_975b8dcf,22076_20e8a107,0.7999999999999999
20430_975b8dcf,21809_8bd6b10e,0.7999999999999999
20430_975b8dcf,21005_9feee615,0.7999999999999999
20647_cea2e07c,22377_d490f505,1.0
20647_cea2e07c,21614_5d6afa62,1.0
20647_cea2e07c,21619_19435db0,1.0
20647_cea2e07c,22014_5880c417,1.0
20647_cea2e07c,21630_316322ff,1.0
22894_5f7c276d,22428_c1ffa51a,1.0
22894_5f7c276d,21300_ec7da33e,1.0
22894_5f7c276d,22278_12f1fb79,1.0
22894_5f7c276d,21805_2ba39d00,1.0
22894_5f7c276d,21182_a480d230,1.0
23440_5956321f,22377_d490f505,1.0
23440_5956321f,21614_5d6afa62,1.0
23440_5956321f,21619_19435db0,1.0
23440_5956321f,22014_5880c417,1.0
23440_5956321f,21630_316322ff,1.0
22508_6bb410af,21448_5646a1b6,1.0
22508_6bb410af,20807_88c198d5,1.0
22508_6bb410af,22136_a539c50b,1.0
22508_6bb410af,21665_2e14b6ff,1.0
22508_6bb410af,22304_33009be6,1.0
21549_18160a0a,21224_18ba4aba,1.0
21549_18160a0a,23480_3f7a8d50,1.0
21549_18160a0a,23213_3df3cb34,1.0
21549_18160a0a,23505_161e8ec5,1.0
21549_18160a0a,20849_9821b6fe,1.0
21941_1a683ec2,22242_4ceddc2b,0.7999999999999999
21941_1a683ec2,22787_49022c32,0.6
21941_1a683ec2,22581_406c16c4,0.6
21941_1a683ec2,21741_c6faf98e,0.6
21941_1a683ec2,22056_79373464,0.6
22761_ca309655,23178_eb4b4280,1.0
22761_ca309655,22057_4947db57,1.0
22761_ca309655,21831_54ca67d1,1.0
22761_ca309655,23259_d655fcc1,1.0
22761_ca309655,21497_9833a679,1.0
23221_42f37ae3,23178_eb4b4280,1.0
23221_42f37ae3,22057_4947db57,1.0
23221_42f37ae3,21831_54ca67d1,1.0
23221_42f37ae3,23259_d655fcc1,1.0
23221_42f37ae3,21497_9833a679,1.0
22360_42cd6a21,22428_c1ffa51a,1.0
22360_42cd6a21,21300_ec7da33e,1.0
22360_42cd6a21,21805_2ba39d00,1.0
22360_42cd6a21,21182_a480d230,1.0
22360_42cd6a21,21081_72fa4ad1,1.0
21140_8d150c65,22377_d490f505,1.0
21140_8d150c65,21848_0fff9631,1.0
21140_8d150c65,22891_b8c84495,1.0
21140_8d150c65,23199_75dc1efd,1.0
21140_8d150c65,22378_234fea2c,1.0
22232_cb53774e,20176_a02bde39,0.7999999999999999
22232_cb53774e,22228_1c82530b,0.7999999999999999
22232_cb53774e,20797_78b83489,0.7999999999999999
22232_cb53774e,23008_3d1bb7b2,0.7999999999999999
22232_cb53774e,23045_a8c4e4bc,0.7999999999999999
23331_192866b6,21224_18ba4aba,1.0
23331_192866b6,23480_3f7a8d50,1.0
23331_192866b6,23213_3df3cb34,1.0
23331_192866b6,23505_161e8ec5,1.0
23331_192866b6,20849_9821b6fe,1.0
23378_8d6426ae,22428_c1ffa51a,1.0
23378_8d6426ae,21300_ec7da33e,1.0
23378_8d6426ae,21805_2ba39d00,1.0
23378_8d6426ae,21182_a480d230,1.0
23378_8d6426ae,21081_72fa4ad1,1.0
23505_161e8ec5,21224_18ba4aba,1.0
23505_161e8ec5,23480_3f7a8d50,1.0
23505_161e8ec5,23213_3df3cb34,1.0
23505_161e8ec5,23331_192866b6,1.0
23505_161e8ec5,20849_9821b6fe,1.0
23239_ba13cf5e,22377_d490f505,1.0
23239_ba13cf5e,21848_0fff9631,1.0
23239_ba13cf5e,22891_b8c84495,1.0
23239_ba13cf5e,23199_75dc1efd,1.0
23239_ba13cf5e,22378_234fea2c,1.0
23251_3eb3d2e6,22442_7d5c5d5f,1.0
23251_3eb3d2e6,23048_8a1a5553,1.0
23251_3eb3d2e6,22890_4ecfa491,1.0
23251_3eb3d2e6,22900_09de4c7a,1.0
23251_3eb3d2e6,20746_57a7b346,1.0
21133_f9a1614e,23178_eb4b4280,1.0
21133_f9a1614e,22057_4947db57,1.0
21133_f9a1614e,21831_54ca67d1,1.0
21133_f9a1614e,23259_d655fcc1,1.0
21133_f9a1614e,21497_9833a679,1.0
22081_ab3124af,22442_7d5c5d5f,1.0
22081_ab3124af,23048_8a1a5553,1.0
22081_ab3124af,22890_4ecfa491,1.0
22081_ab3124af,22900_09de4c7a,1.0
22081_ab3124af,20746_57a7b346,1.0
21275_c8049742,21224_18ba4aba,1.0
21275_c8049742,23480_3f7a8d50,1.0
21275_c8049742,23213_3df3cb34,1.0
21275_c8049742,23331_192866b6,1.0
21275_c8049742,20849_9821b6fe,1.0
21961_1a090a8b,23178_eb4b4280,1.0
21961_1a090a8b,22057_4947db57,1.0
21961_1a090a8b,21831_54ca67d1,1.0
21961_1a090a8b,23259_d655fcc1,1.0
21961_1a090a8b,21497_9833a679,1.0
22056_79373464,23226_8d1b5098,1.0
22056_79373464,23123_f35404c4,1.0
22056_79373464,21741_c6faf98e,1.0
22056_79373464,23282_a1b17daa,1.0
22056_79373464,23162_7e2f3d77,1.0
22843_cb38a007,22377_d490f505,1.0
22843_cb38a007,21848_0fff9631,1.0
22843_cb38a007,22891_b8c84495,1.0
22843_cb38a007,23199_75dc1efd,1.0
22843_cb38a007,22378_234fea2c,1.0
21121_1e9e7540,22421_19401bdd,1.0
21121_1e9e7540,21805_2ba39d00,1.0
21121_1e9e7540,21081_72fa4ad1,1.0
21121_1e9e7540,23155_d7305c5f,1.0
21121_1e9e7540,23101_6aec02ee,1.0
21182_a480d230,22421_19401bdd,1.0
21182_a480d230,21805_2ba39d00,1.0
21182_a480d230,21081_72fa4ad1,1.0
21182_a480d230,23155_d7305c5f,1.0
21182_a480d230,23101_6aec02ee,1.0
22418_2722dfe8,20176_a02bde39,0.7999999999999999
22418_2722dfe8,21275_c8049742,0.7999999999999999
22418_2722dfe8,20797_78b83489,0.7999999999999999
22418_2722dfe8,23008_3d1bb7b2,0.7999999999999999
22418_2722dfe8,23045_a8c4e4bc,0.7999999999999999
21357_9edfc0a0,22377_d490f505,1.0
21357_9edfc0a0,21848_0fff9631,1.0
21357_9edfc0a0,22891_b8c84495,1.0
21357_9edfc0a0,23199_75dc1efd,1.0
21357_9edfc0a0,22378_234fea2c,1.0
21185_ac5324ba,21625_d5d4c9a7,1.0
21185_ac5324ba,21695_1f33863f,1.0
21185_ac5324ba,22224_1e749c32,1.0
21185_ac5324ba,23238_3c864758,1.0
21185_ac5324ba,22681_124bf3a9,1.0
23156_7788f78a,23161_e7f63a9f,1.0
23156_7788f78a,22405_20f11d58,0.7999999999999999
23156_7788f78a,23002_4d53fb3f,0.7999999999999999
23156_7788f78a,23495_6366269c,0.7999999999999999
23156_7788f78a,20668_b2f2633e,0.7999999999999999
23162_7e2f3d77,23226_8d1b5098,1.0
23162_7e2f3d77,23123_f35404c4,1.0
23162_7e2f3d77,21741_c6faf98e,1.0
23162_7e2f3d77,23282_a1b17daa,1.0
23162_7e2f3d77,22056_79373464,1.0
21838_5bc448b4,22421_19401bdd,1.0
21838_5bc448b4,21182_a480d230,1.0
21838_5bc448b4,21081_72fa4ad1,1.0
21838_5bc448b4,23155_d7305c5f,1.0
21838_5bc448b4,23101_6aec02ee,1.0
20688_955aae0c,21008_a3fec63b,1.0
20688_955aae0c,22418_2722dfe8,0.7999999999999999
20688_955aae0c,22085_e039a7d3,0.7999999999999999
20688_955aae0c,22666_bdaa1303,0.7999999999999999
20688_955aae0c,23174_8ef93daf,0.7999999999999999
20419_8ce893b6,22414_14ead4a3,0.7999999999999999
20419_8ce893b6,21828_21ab2114,0.7999999999999999
20419_8ce893b6,20225_4ce6d59b,0.7999999999999999
20419_8ce893b6,22638_37f9fe91,0.7999999999999999
20419_8ce893b6,20502_58b65de9,0.7999999999999999
23495_6366269c,22442_7d5c5d5f,1.0
23495_6366269c,21918_976c2754,1.0
23495_6366269c,22900_09de4c7a,1.0
23495_6366269c,20746_57a7b346,1.0
23495_6366269c,20668_b2f2633e,1.0
22334_677d00e0,22418_2722dfe8,0.7999999999999999
22334_677d00e0,20779_fc5a7c3d,0.7999999999999999
22334_677d00e0,20322_daa5c577,0.7999999999999999
22334_677d00e0,21531_79015e13,0.7999999999999999
22334_677d00e0,22778_7d85debd,0.7999999999999999
20643_71ad3d26,22421_19401bdd,1.0
20643_71ad3d26,21182_a480d230,1.0
20643_71ad3d26,21081_72fa4ad1,1.0
20643_71ad3d26,23155_d7305c5f,1.0
20643_71ad3d26,23101_6aec02ee,1.0
22839_113f2990,22377_d490f505,1.0
22839_113f2990,21848_0fff9631,1.0
22839_113f2990,22891_b8c84495,1.0
22839_113f2990,23199_75dc1efd,1.0
22839_113f2990,22378_234fea2c,1.0
20804_0dcacc66,22377_d490f505,1.0
20804_0dcacc66,21848_0fff9631,1.0
20804_0dcacc66,22891_b8c84495,1.0
20804_0dcacc66,23199_75dc1efd,1.0
20804_0dcacc66,22378_234fea2c,1.0
