assembly_name,family,component_count,body_count,edge_count,face_count,vertex_count,mass,volume,surface_area,material,complexity_ratio,rotational_symmetry,geometric_complexity,source_file
20467_f1fcc009,simple_rotor,1,6.0,104.0,44.0,68.0,0.0,13.72406088492881,0.0,"Steel, Mild, Acetal Resin, Black, Magnesium",2.3636363636363638,0,216.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20467_f1fcc009/assembly.json
20279_aed6b3b3,high_complexity_rotor,14,23.0,4556.0,1718.0,2981.0,0.6896523942386898,167.21814574400832,0.0,"Steel, Mild, Acetal Resin, Black, Aluminum",2.6519208381839348,1,9255.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20279_aed6b3b3/assembly.json
22058_71feafda,simple_rotor,1,5.0,98.0,43.0,60.0,0.0,0.0,0.0,Steel,2.2790697674418605,0,201.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22058_71feafda/assembly.json
23413_6702ec7f,medium_rotor,3,16.0,635.0,283.0,407.0,0.5793314376654063,163.615692366238,0.0,"Steel, Plastic",2.243816254416961,0,1325.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23413_6702ec7f/assembly.json
21093_1bda9bbe,high_complexity_rotor,1,27.0,3004.0,1315.0,1707.0,1.5668704666666666,199.60133333333334,0.0,"Steel, Mild, Aluminum, Anodized Blue",2.284410646387833,0,6026.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21093_1bda9bbe/assembly.json
20544_43691724,high_complexity_rotor,5,161.0,17777.0,10037.0,17226.0,4.7870163970113,1550.922210191181,0.0,"Steel, Mild, Aluminum 6061, Nylon 6",1.7711467569991033,0,45040.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20544_43691724/assembly.json
22764_b884dce6,high_complexity_rotor,1,3.0,3543.0,1419.0,2160.0,97.30246653747082,9573.873386645588,0.0,"Gold, Aluminum, Brass",2.496828752642706,0,7122.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22764_b884dce6/assembly.json
21069_508a9947,complex_assembly,60,199.0,3309.0,1783.0,2410.0,5.709204628572951,720.5138288165224,0.0,"Steel, Silver",1.8558609085810431,0,7502.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21069_508a9947/assembly.json
20959_d4905d19,high_complexity_rotor,12,45.0,3551.0,1249.0,2408.0,0.04293433093887948,27.469488935590455,0.0,"Stainless Steel, ABS Plastic, Aluminum",2.8430744595676543,1,7208.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20959_d4905d19/assembly.json
20421_83f66ddc,medium_rotor,7,9.0,268.0,134.0,169.0,0.5607741219052677,8220.199086669496,0.0,"Steel, Mild, Generic",2.0,0,571.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20421_83f66ddc/assembly.json
22472_f65d3470,simple_rotor,1,13.0,64.0,28.0,46.0,1.2095739961076644,154.08585937677253,0.0,Steel,2.2857142857142856,0,138.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22472_f65d3470/assembly.json
20260_4a01a99d,high_complexity_rotor,11,36.0,4221.0,1936.0,2429.0,0.00018358113860728991,3059.685643454833,0.0,"Steel, Mild",2.1802685950413223,0,8586.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20260_4a01a99d/assembly.json
23309_76dcf100,high_complexity_rotor,10,10.0,2709.0,960.0,1791.0,0.15529886510772467,19.78329491818149,0.0,Steel,2.821875,1,5460.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23309_76dcf100/assembly.json
21790_aaf9224a,medium_rotor,7,30.0,765.0,360.0,410.0,104.4442013591903,13304.993803718517,0.0,Steel,2.125,0,1535.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21790_aaf9224a/assembly.json
23152_6f2706c9,medium_rotor,1,19.0,284.0,179.0,198.0,0.2649358174198657,33.74978565858163,0.0,Steel,1.5865921787709498,0,661.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23152_6f2706c9/assembly.json
21257_770fee9a,simple_rotor,1,1.0,4.0,1.0,4.0,0.0,0.0,0.0,Steel,4.0,1,9.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21257_770fee9a/assembly.json
22306_c3dca308,complex_assembly,25,48.0,3337.0,1273.0,2234.0,12.662865208298244,1631.8716104326372,0.0,"Steel, Aluminum",2.621366849960723,1,6844.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22306_c3dca308/assembly.json
20628_e0551f7c,medium_rotor,2,17.0,631.0,313.0,455.0,0.0423853934047482,5.399413172579389,0.0,"Steel, Mild",2.015974440894569,0,1399.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20628_e0551f7c/assembly.json
20838_86c931be,simple_rotor,1,3.0,78.0,33.0,52.0,0.10555346257934906,11.696643040803274,0.0,"Nickel-Copper Alloy 400, Gold",2.3636363636363638,0,163.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20838_86c931be/assembly.json
22154_24342da4,simple_rotor,1,1.0,76.0,22.0,50.0,0.053476577922444965,6.812302920056684,0.0,Steel,3.4545454545454546,1,148.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22154_24342da4/assembly.json
22980_3cb3bcc8,medium_rotor,15,17.0,1330.0,562.0,870.0,2.537936930498772,323.3040675794615,0.0,Steel,2.3665480427046264,0,2762.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22980_3cb3bcc8/assembly.json
20478_c02790cb,simple_rotor,2,2.0,71.0,29.0,50.0,2.216237147888126,282.3232035526276,0.0,"Steel, Mild",2.4482758620689653,0,150.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20478_c02790cb/assembly.json
20477_633cca4f,high_complexity_rotor,1,2.0,2761.0,976.0,1849.0,0.18321020441189828,183.2102044118983,0.0,Generic,2.8288934426229506,1,5586.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20477_633cca4f/assembly.json
20225_4ce6d59b,symmetric_rotor,1,5.0,994.0,297.0,660.0,0.04838436962605176,5.796778639744782,0.0,"Nickel-Copper Alloy 400, Rubber, Nitrile, Iron, Wrought",3.346801346801347,1,1951.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20225_4ce6d59b/assembly.json
20797_78b83489,medium_rotor,1,32.0,370.0,190.0,248.0,4324.070980051501,550837.0675224846,0.0,Steel,1.9473684210526316,0,808.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20797_78b83489/assembly.json
23376_9b48819a,high_complexity_rotor,16,85.0,9569.0,4758.0,5976.0,0.21442827145477772,82.72004027293117,0.0,"Steel, Rubber, Natural, Aluminum",2.011139134089954,0,20303.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23376_9b48819a/assembly.json
22534_e899f645,medium_rotor,19,19.0,1147.0,538.0,791.0,5.912709625547881,743.5080520127382,0.0,"Bronze, Titanium, Steel",2.1319702602230484,0,2476.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22534_e899f645/assembly.json
22079_31335df2,complex_assembly,41,139.0,4824.0,2358.0,3232.0,33.88860836989512,4971.6558987249855,0.0,"Steel, Mild, Copper, Generic",2.045801526717557,0,10414.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22079_31335df2/assembly.json
22414_14ead4a3,symmetric_rotor,14,11.0,1130.0,434.0,728.0,0.09339404728665836,11.897330864542468,0.0,Steel,2.6036866359447006,1,2292.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22414_14ead4a3/assembly.json
23313_210c6783,medium_rotor,1,69.0,1352.0,615.0,924.0,11.072143729439443,1410.4641693553424,0.0,Steel,2.1983739837398373,0,2891.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23313_210c6783/assembly.json
21600_0027c6fc,medium_rotor,1,4.0,260.0,134.0,164.0,26.754959442410318,3408.275088205137,0.0,Steel,1.9402985074626866,0,558.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21600_0027c6fc/assembly.json
21081_72fa4ad1,high_complexity_rotor,2,6.0,1696.0,660.0,1053.0,1428.8299925454792,182016.5595599337,0.0,Steel,2.56969696969697,1,3409.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21081_72fa4ad1/assembly.json
21423_196855d1,simple_rotor,1,5.0,34.0,24.0,25.0,42129.46816181476,5366811.230804428,0.0,Steel,1.4166666666666667,0,83.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21423_196855d1/assembly.json
22670_9353c710,complex_assembly,50,64.0,3113.0,1644.0,2176.0,0.642597763796882,182.750455782341,0.0,"Copper, Wood, Steel",1.893552311435523,0,6933.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22670_9353c710/assembly.json
20421_38b63ca5,medium_rotor,5,16.0,1189.0,518.0,775.0,9.99155912030917,9991.559120309168,0.0,Generic,2.2953667953667956,0,2482.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20421_38b63ca5/assembly.json
21718_1551037b,complex_assembly,27,60.0,8713.0,3634.0,5431.0,3.5952334892160516,1100.1991166640657,0.0,"Steel, Mild, Aluminio-6061, AISI 1020",2.3976334617501376,0,17778.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21718_1551037b/assembly.json
20585_09b72895,symmetric_rotor,2,5.0,661.0,227.0,440.0,0.4200237536697677,53.506210658569124,0.0,Steel,2.9118942731277535,1,1328.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20585_09b72895/assembly.json
21828_21ab2114,symmetric_rotor,2,3.0,1201.0,442.0,796.0,0.06592192014682653,8.397696833990642,0.0,Steel,2.7171945701357467,1,2439.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21828_21ab2114/assembly.json
20511_e1b972aa,medium_rotor,1,17.0,335.0,157.0,214.0,15.484243640877418,1972.5151134875698,0.0,"Steel, Mild",2.1337579617834397,0,706.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20511_e1b972aa/assembly.json
22671_fdd1b1e6,simple_rotor,1,8.0,108.0,57.0,72.0,0.17117597661486023,21.805856893612773,0.0,Steel,1.894736842105263,0,237.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22671_fdd1b1e6/assembly.json
21139_cd619b26,simple_rotor,1,2.0,33.0,17.0,22.0,0.8407613450537488,107.1033560578024,0.0,Steel,1.9411764705882353,0,72.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21139_cd619b26/assembly.json
23184_731e5af0,simple_rotor,1,8.0,84.0,48.0,60.0,3.01072383382672,383.5316985766523,0.0,Steel,1.75,0,192.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23184_731e5af0/assembly.json
20990_0a226634,symmetric_rotor,2,1.0,292.0,105.0,197.0,0.024966075768270136,23.552901668179373,0.0,"Steel, ABS Plastic",2.780952380952381,1,594.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20990_0a226634/assembly.json
20586_cbec2689,simple_rotor,1,52.0,44.0,89.0,44.0,0.16901132634394578,159.44464749428883,0.0,Plastic,0.4943820224719101,0,177.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20586_cbec2689/assembly.json
20182_71b9e491,medium_rotor,11,16.0,624.0,311.0,444.0,0.3841423272054571,100.1680993226523,0.0,"Steel, Mild, Aluminum, Anodized Red, Aluminum 6061",2.0064308681672025,0,1379.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20182_71b9e491/assembly.json
22981_93f268ae,simple_rotor,6,8.0,188.0,89.0,118.0,0.106013562508163,151.44794644023287,0.0,Bamboo,2.1123595505617976,0,395.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22981_93f268ae/assembly.json
20989_d1b8b0f8,medium_rotor,14,16.0,453.0,190.0,316.0,0.034574702139816574,4.404420654753705,0.0,"Steel, Mild",2.3842105263157896,0,959.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20989_d1b8b0f8/assembly.json
20451_557fe5cd,simple_rotor,1,2.0,72.0,22.0,56.0,226.76316659988458,28887.027592341987,0.0,"Steel, Mild",3.272727272727273,1,150.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20451_557fe5cd/assembly.json
22825_f4c18d65,simple_rotor,1,20.0,111.0,89.0,92.0,208.21412432564196,26524.092270782414,0.0,Steel,1.247191011235955,0,292.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22825_f4c18d65/assembly.json
20533_0a3e112b,high_complexity_rotor,10,122.0,4159.0,2117.0,2708.0,5.28997511827525,673.8821806720059,0.0,"Steel, Mild",1.9645725082664147,0,8984.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20533_0a3e112b/assembly.json
22196_e5bf8c9d,medium_rotor,3,3.0,941.0,381.0,612.0,0.08169076120736535,77.06675585600505,0.0,ABS Plastic,2.4698162729658795,0,1934.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22196_e5bf8c9d/assembly.json
21165_5cb2d287,simple_rotor,2,3.0,91.0,39.0,59.0,25702.123115208342,3274155.8108545663,0.0,Steel,2.3333333333333335,0,189.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21165_5cb2d287/assembly.json
23101_6aec02ee,high_complexity_rotor,1,2.0,2607.0,964.0,1775.0,8.419690142991174,1072.571992737729,0.0,Steel,2.704356846473029,1,5346.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23101_6aec02ee/assembly.json
20817_ef63b1a7,medium_rotor,1,20.0,296.0,162.0,194.0,88.57971375477874,11284.039968761625,0.0,Steel,1.8271604938271604,0,652.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20817_ef63b1a7/assembly.json
22141_5db99710,symmetric_rotor,1,9.0,354.0,141.0,234.0,0.4925403935889652,62.74399918330767,0.0,Steel,2.5106382978723403,1,729.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22141_5db99710/assembly.json
20860_b8e9a191,medium_rotor,2,210.0,859.0,842.0,843.0,0.02648115822385879,3.3733959520839303,0.0,Steel,1.020190023752969,0,2544.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20860_b8e9a191/assembly.json
21610_5dcf1187,simple_rotor,1,2.0,82.0,52.0,61.0,1.7823927851623689,227.05640575316804,0.0,Steel,1.5769230769230769,0,195.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21610_5dcf1187/assembly.json
20285_b64b1a7e,medium_rotor,8,7.0,251.0,105.0,153.0,0.5898843646695517,84.5802315981893,0.0,"Steel, Mild, Aluminum, Anodized Blue",2.3904761904761904,0,509.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20285_b64b1a7e/assembly.json
21741_c6faf98e,complex_assembly,27,105.0,2634.0,1517.0,2054.0,294.00076676641345,37452.32697661313,0.0,Steel,1.7363216875411998,0,6205.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21741_c6faf98e/assembly.json
21377_19909a40,medium_rotor,1,2.0,360.0,153.0,205.0,0.0,0.0,0.0,Steel,2.3529411764705883,0,718.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21377_19909a40/assembly.json
23174_8ef93daf,medium_rotor,1,5.0,687.0,300.0,395.0,12.292006776165113,1565.8607358172121,0.0,Steel,2.29,0,1382.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23174_8ef93daf/assembly.json
22448_1f21757a,medium_rotor,1,11.0,845.0,378.0,533.0,1.5513694483708782,197.626681321131,0.0,Steel,2.2354497354497354,0,1756.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22448_1f21757a/assembly.json
21621_711e1918,medium_rotor,9,26.0,958.0,453.0,702.0,3.336684730956265,425.0553797396516,0.0,Steel,2.1147902869757176,0,2113.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21621_711e1918/assembly.json
22261_6efe61e3,simple_rotor,1,3.0,47.0,22.0,29.0,0.398678622630647,399.35753043238213,0.0,Water,2.1363636363636362,0,98.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22261_6efe61e3/assembly.json
20495_e8e7e80c,simple_rotor,5,6.0,224.0,103.0,140.0,19.140423766930713,2438.2705435580524,0.0,"Steel, Mild",2.174757281553398,0,467.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20495_e8e7e80c/assembly.json
23282_a1b17daa,complex_assembly,56,58.0,2347.0,955.0,1607.0,3.457901881435011,440.4970549598741,0.0,Steel,2.4575916230366492,0,4909.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23282_a1b17daa/assembly.json
22078_1758e9fc,medium_rotor,4,10.0,235.0,130.0,142.0,381.7175719802731,48626.442290480634,0.0,Steel,1.8076923076923077,0,507.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22078_1758e9fc/assembly.json
21744_5ae4d9d5,high_complexity_rotor,1,10.0,2507.0,1042.0,1571.0,3.0433940292274477,2135.715108229788,0.0,"Acetal Resin, White",2.4059500959692897,0,5120.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21744_5ae4d9d5/assembly.json
22812_cf865ed1,symmetric_rotor,2,6.0,915.0,350.0,613.0,0.02735887201113991,25.056045746586587,0.0,"Steel, Plastic",2.6142857142857143,1,1878.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22812_cf865ed1/assembly.json
21566_ff590631,medium_rotor,1,2.0,553.0,226.0,345.0,0.5647238923940221,71.93934934955695,0.0,Steel,2.4469026548672566,0,1124.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21566_ff590631/assembly.json
21337_062b39fa,high_complexity_rotor,2,9.0,2302.0,1128.0,2218.0,0.0006433816539931664,0.08634773067127345,0.0,"Steel, Plastic",2.0407801418439715,0,5648.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21337_062b39fa/assembly.json
23467_9f431540,high_complexity_rotor,9,9.0,1821.0,711.0,1154.0,0.01181595016639126,2.9538926727330574,0.0,"Steel, Generic",2.561181434599156,1,3686.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23467_9f431540/assembly.json
22434_2ad62ed6,symmetric_rotor,1,5.0,752.0,285.0,498.0,1.9986940950206529,254.61071274148446,0.0,Steel,2.6385964912280704,1,1535.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22434_2ad62ed6/assembly.json
22236_db209dff,simple_rotor,3,2.0,208.0,80.0,144.0,1.1109347905822946,141.52035548819043,0.0,Steel,2.6,1,432.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22236_db209dff/assembly.json
20951_2918f2fa,simple_rotor,4,1.0,76.0,32.0,54.0,0.30543279092698294,38.908635786876815,0.0,Steel,2.375,0,162.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20951_2918f2fa/assembly.json
21186_d1698d8c,symmetric_rotor,1,3.0,397.0,156.0,297.0,0.033298828202199426,13.973695359037404,0.0,"Plastic, Aluminum",2.5448717948717947,1,850.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21186_d1698d8c/assembly.json
20609_69f28932,symmetric_rotor,4,3.0,452.0,178.0,292.0,180.30465336182021,22968.74565118729,0.0,Steel,2.539325842696629,1,922.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20609_69f28932/assembly.json
22064_e1ba20dd,simple_rotor,1,14.0,218.0,120.0,154.0,14.167804087607129,1804.8158073384886,0.0,Steel,1.8166666666666667,0,492.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22064_e1ba20dd/assembly.json
21008_a3fec63b,medium_rotor,4,8.0,574.0,260.0,385.0,0.8925172749862629,113.69646815111635,0.0,"Steel, Mild, Steel",2.207692307692308,0,1219.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21008_a3fec63b/assembly.json
21739_57582b8f,high_complexity_rotor,1,9.0,3406.0,1438.0,1978.0,1.337976643003234,938.9309775461293,0.0,"Acetal Resin, White",2.368567454798331,0,6822.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21739_57582b8f/assembly.json
21990_7bb6efcf,simple_rotor,1,37.0,172.0,66.0,126.0,0.5211122117842104,66.38372124639623,0.0,Steel,2.606060606060606,1,364.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21990_7bb6efcf/assembly.json
22357_e2f7b060,complex_assembly,75,77.0,2791.0,1338.0,1978.0,4.249522131996095,1150.6501378403525,0.0,"Steel, Mild, Copper, Bronze",2.085949177877429,0,6107.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22357_e2f7b060/assembly.json
23021_047d1f8a,simple_rotor,1,5.0,59.0,30.0,40.0,217.69803904137493,27732.234272786616,0.0,Steel,1.9666666666666666,0,129.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23021_047d1f8a/assembly.json
20812_462bd352,simple_rotor,1,3.0,154.0,72.0,88.0,21.285092147313843,2711.4767066641843,0.0,Steel,2.138888888888889,0,314.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20812_462bd352/assembly.json
21119_4f5c95a6,simple_rotor,1,2.0,30.0,16.0,22.0,0.3186280197523562,40.58955665635111,0.0,Steel,1.875,0,68.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21119_4f5c95a6/assembly.json
21174_861bd902,high_complexity_rotor,1,20.0,2370.0,799.0,1577.0,56.954936952641766,7255.405981228253,0.0,Steel,2.9662077596996244,1,4746.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21174_861bd902/assembly.json
22057_4947db57,symmetric_rotor,1,2.0,435.0,145.0,295.0,34.21672322030763,4358.818244625177,0.0,Steel,3.0,1,875.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22057_4947db57/assembly.json
20858_15bdad00,medium_rotor,2,40.0,1112.0,518.0,780.0,459.8253617336469,58576.47920173849,0.0,Steel,2.146718146718147,0,2410.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20858_15bdad00/assembly.json
20384_767d849a,simple_rotor,3,2.0,122.0,30.0,100.0,0.456542443895522,58.15827310770982,0.0,"Steel, Mild",4.066666666666666,1,252.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20384_767d849a/assembly.json
22059_b7d76712,medium_rotor,6,5.0,534.0,235.0,360.0,125.36851097267196,15970.510951932732,0.0,Steel,2.272340425531915,0,1129.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22059_b7d76712/assembly.json
22197_94c66357,medium_rotor,2,2.0,727.0,322.0,522.0,0.09291495247613525,87.65561554352382,0.0,ABS Plastic,2.2577639751552794,0,1571.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22197_94c66357/assembly.json
22080_594bcb66,symmetric_rotor,2,2.0,255.0,92.0,159.0,171124.3165692849,21799275.996087253,0.0,Steel,2.7717391304347827,1,506.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22080_594bcb66/assembly.json
21450_ea24ffcc,high_complexity_rotor,1,30.0,6712.0,3001.0,3871.0,0.02314496146432726,2.9484027343092025,0.0,Steel,2.2365878040653118,0,13584.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21450_ea24ffcc/assembly.json
20799_213bf924,high_complexity_rotor,3,11.0,26981.0,9218.0,17473.0,4.623515055906808,588.9828096696572,0.0,Steel,2.9269906704274247,1,53672.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20799_213bf924/assembly.json
20504_c9e14c9d,medium_rotor,8,10.0,265.0,164.0,210.0,155.01383870776056,19746.985822644645,0.0,"Steel, Mild",1.6158536585365855,0,639.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20504_c9e14c9d/assembly.json
21533_8837772a,simple_rotor,8,5.0,18.0,19.0,18.0,0.4054626278282039,150.17134364007552,0.0,Aluminum,0.9473684210526315,0,55.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21533_8837772a/assembly.json
20436_41b730a3,simple_rotor,2,3.0,9.0,6.0,6.0,0.0,0.0,0.0,"Steel, Mild, Generic",1.5,0,21.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20436_41b730a3/assembly.json
20229_d1ae2ae3,medium_rotor,1,8.0,324.0,157.0,234.0,0.004171246653212607,3.249906331529261,0.0,"Steel, Mild, Rubber, Nitrile, Stainless Steel",2.0636942675159236,0,715.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20229_d1ae2ae3/assembly.json
21244_d67bbabc,complex_assembly,116,137.0,3978.0,2132.0,2929.0,54.27476794465428,6913.983177662976,0.0,Steel,1.8658536585365855,0,9039.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21244_d67bbabc/assembly.json
23318_65e3a7c9,medium_rotor,5,4.0,487.0,211.0,334.0,0.09321873410092579,87.94220198200547,0.0,Plastic,2.308056872037915,0,1032.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23318_65e3a7c9/assembly.json
22893_eb8aa8ac,high_complexity_rotor,1,3.0,1816.0,642.0,1178.0,0.006235839556913029,0.7943744658487936,0.0,Steel,2.8286604361370715,1,3636.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22893_eb8aa8ac/assembly.json
23409_e27e3b8b,medium_rotor,1,6.0,327.0,139.0,186.0,34.57103537401924,4403.953550830477,0.0,Steel,2.352517985611511,0,652.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23409_e27e3b8b/assembly.json
22066_308cdcfe,medium_rotor,1,10.0,317.0,148.0,209.0,1.0557414504464937,134.4893567447763,0.0,Steel,2.141891891891892,0,674.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22066_308cdcfe/assembly.json
23363_60e39812,medium_rotor,22,21.0,323.0,160.0,215.0,404.3280045239016,51506.75216864988,0.0,Steel,2.01875,0,698.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23363_60e39812/assembly.json
20737_5249e274,high_complexity_rotor,10,8.0,9166.0,3163.0,6071.0,3.1538583091573074,401.76538970156787,0.0,Steel,2.89788175782485,1,18400.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20737_5249e274/assembly.json
23329_6939d5d9,high_complexity_rotor,1,10.0,2044.0,798.0,1281.0,0.306389423273309,38.726631060365584,0.0,"Polyurethane Foam, Steel, Lead",2.56140350877193,1,4123.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23329_6939d5d9/assembly.json
21884_cc2c39f9,medium_rotor,1,8.0,252.0,108.0,163.0,1359.3333044107137,196802.37091366987,0.0,"Steel, Water",2.3333333333333335,0,523.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21884_cc2c39f9/assembly.json
20231_f54462bb,simple_rotor,1,2.0,24.0,12.0,16.0,4.66458544932237,594.2147069200472,0.0,"Steel, Mild",2.0,0,52.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20231_f54462bb/assembly.json
20322_5a8c6077,medium_rotor,1,10.0,415.0,196.0,280.0,1.1580280052424336e-05,193.00466754040565,0.0,"Steel, Mild, Zinc",2.11734693877551,0,891.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20322_5a8c6077/assembly.json
22528_f3370a64,high_complexity_rotor,1,62.0,2000.0,808.0,1309.0,15.422248748218628,1964.6176749323104,0.0,Steel,2.4752475247524752,0,4117.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22528_f3370a64/assembly.json
22168_a84560a9,high_complexity_rotor,2,10.0,1664.0,662.0,1094.0,0.6238178881956946,220.27456972991044,0.0,"Steel, Mild, ABS Plastic",2.513595166163142,1,3420.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22168_a84560a9/assembly.json
21513_50fb4d62,medium_rotor,5,6.0,536.0,243.0,358.0,3.3702367442070718,429.329521555041,0.0,Steel,2.205761316872428,0,1137.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21513_50fb4d62/assembly.json
22043_041e1b7c,simple_rotor,8,7.0,101.0,73.0,83.0,9.084729098640707,1157.2903310370325,0.0,Steel,1.3835616438356164,0,257.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22043_041e1b7c/assembly.json
